taxonID,"Erect shrub to 4m. Twigs cylindrical, 3.5–5mm in diameter, scaly when young, rough with scale bases after the scales have fallen, whitish–green. Leaves in tight pseudowhorls of 6–8 together. Blade 60–100 x 30–55mm, mostly elliptic, occasionally ovate to o",type,language,Contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographic_citation,url
wfo-0000400483,"Low shrub to 0.5 m. Young growth lepidote and sometimes puberulent. Leaves narrowly elliptic to elliptic, 47–80 x 13–25 mm, thick, apex ± obtuse, base rounded–cuneate, lower surface pale green, scales 1–2 x their own diameter apart, upper surface dark green, elepidote, puberulent along the main vein at the base (and along the petiole). Inflorescence rachis 20–50 mm, flowers 12–16, pedicels densely lepidote. Calyx lobes variable in shape, from narrowly triangular to oblong, apex acute or rounded, 4–6 mm, lepidote, often margined with scales. Corolla white or greenish white, with tubular base and rotate limb, tube 6–8 mm, lobes c. 5 mm, elepidote and glabrous outside, sparsely pilose within the tube. Stamens 10, exserted, filaments pilose towards the base. Capsule lepidote, ± cylindric, c. 7 mm",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001281035,"Shrub, 0.3–3m. Leaves elliptic to broadly ovate–lanceolate, 4–12 x 2–5cm, 1.7–2.5(–2.8) x as long as broad, apex ± acute, base cuneate to rounded–cordate, lower surface covered with a dense unistrate compacted to spongy ramiform tomentum, whitish or yellowish at first, sometimes turning deep reddish–brown, continuous, or splitting and becoming patchy; petioles 1–2cm, tomentose at first, later glabrescent. Inflorescence 10–20–flowered; rhachis less than 5mm; pedicels 10–30mm, sparsely tomentose to glabrescent. Calyx 0.5–1mm, glabrous Or with a few scattered glands, lobes rounded. Corolla campanulate, white, often flushed with pink, with purple flecks, 30–35mm. Ovary and style glabrous. Capsule 10–20 x 4–6mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001048672,Indumentum turning deep red–brown and becoming patchy.,morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229530,"Shrub, 1.5–3m. Leaves coriaceous, obovate to elliptic, 6–11 x 2.5–5cm, 2.2–2.5 x as long as broad, apex rounded, acuminate, base rounded, margin not undulate, upper surface glabrous, lower surface with a thin veil of dendroid hairs embedded in a surface film, with numerous red punctate hair–bases overlying the veins; petioles 1.5–2cm, glabrous. Inflorescence 10–15–flowered; rhachis at most 5mm; pedicels 15–20mm, stipitate–glandular. Calyx 2–3mm, lobes rounded, glandular. Corolla campanulate to tubular–campanulate, with nectar pouches, glabrous within, rose–pink, usually with darker margins and at least a few crimson flecks, 40–50mm. Ovary stipitate–glandular, with a few rufous dendroid hairs; style glandular, usually almost to tip. Capsule up to c.30 X 9mm, curved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229443,"Shrub or small compact tree to 6m. Twigs rounded, tips laxly to densely reddish–brown, scaly. Leaves 4–5 together in pseudowhorls, spaced 7–20cm apart. Blade 40–75 x 25–48mm, elliptic to obovate–elliptic; apex broadly acuminate to obtuse, sometimes apiculate by a small gland or a little retuse; margin entire, somewhat revolute proximally; base broadly tapering to the petiole or rounded–obtuse, sparsely to sub–densely minutely scaly on both sides especially beneath. Scales circular, entire or shallowly undulate at the marginal zone; centre large, impressed. Mid–vein slightly impressed above, distinctly raised though somewhat flattened beneath; lateral veins 6–10 per side, straight, anastomosing with each other and the primary veins near the edge, very slightly impressed above, a little raised or inconspicuous beneath, reticulation obscure, rarely distinct. Petiole 9–22 x 1.5–2mm, grooved above, somewhat flattened and sparsely scaly. Bracts c.15 x 10mm, ovate to obovate, scaly outside. Bracteoles c.12 x 1mm, filiform below, linear–spathulate distally, sparsely scaly. Inflorescence an open umbel of 6–12 flowers. Pedicels 6–18mm, thick, densely scaly. Calyx very small, circular, irregularly denticulate. Flowers trumpet–shaped but broadest just above the middle, white or with the tube tinged with pink, with the scent of carnations. Corolla 80–100 x 15–20mm; tube 70–85 x 3 x 4–6.5mm, cylindrical at least below, curved, sparsely to sub–densely scaly outside, laxly hairy and often sparingly scaly, in the lower ½ inside; lobes 10–15 x 8–12mm, rounded to obovate, spreading at a right angle, sparsely scaly or mostly glabrous outside, glabrous inside. Stamens slightly or not exserted from the throat; filaments very slender, sub–densely to sparsely covered with spreading hairs in the lower ½, glabrous above; anthers 3–4 x 0.8mm, orange, oblong, the cells apiculate at the base. Disc glabrous. Ovary 7–10 x c.2mm, elongate–conical, densely scaly; style slender, slightly exserted, densely to laxly scaly almost to the top, without hairs; stigma shortly conical, crenulate. Fruit c.100 x 5–6mm, red–brown, cylindrical, tapering at both ends, obtusely 5–angled.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0000400506,"Shrub or small tree to 3(–5)m tall, usually non–rhlzomatous; young twigs red– or yellow–brown, sparsely to densely covered with unicellular and multicellular eglandular hairs, occasionally only multicellular eglandular hairs present, rarely with both unicellular and multicellular gland–tipped hairs. Vegetative bud scales glabrous to sparsely unicellular pubescent abaxially; margin unice1–lular–ciliate, rarely ciliate and glandular. Leaf blade membranaceous, ovate or obovate to elliptic, 6.1–7.7(–9.4) x 1.9–2.3(–2.4)cm; base acute to oblique; apex acute to obtuse, often mucronate; adaxial surface sparsely to densely covered with unicellular and multicellular eglandular hairs, the young unfolding leaves rarely with multicellular gland–tipped hairs, occasionally glabrous to sparsely covered with only unicellular hairs, rarely only with scattered multicellular eglandular hairs, the midvein sparsely to densely covered with unicellular hairs; abaxial surface sparsely to densely covered with unicellular hairs, rarely glabrous, the midvein and secondary veins densely covered with unicellular and multicellular eglandular hairs, rarely with multicellular gland–tipped hairs; margin entire, ciliate with multicellular eglandular hairs; petiole 0.2–0.5(–0.8)cm long. Flower bud scales chestnut brown; abaxial surface glabrous to very sparsely covered with unicellular hairs; margin unicellular ciliate. Flowers appearing before or as the leaves expand; inflorescence a shortened raceme of 6 to 12 flowers. Pedicels (0.4–)0.6–0.9(–l ,2)cm long; usually sparsely to densely covered with unicellular, multicellular eglandular and gland–tipped hairs, but occasionally lacking unicellular or multicellular gland–tipped hairs. Sepals less than 0.1–0.2 (–l.O)mm long, often varying in length on the same flower; margins setose with multicellular eglandular hairs, rarely glandular–fimbriate; abaxial surface sparsely to densely covered with unicellular and multicellular eglandular hairs, occasionally only with unicellular hairs, or with unicellular and multicellular gland–tipped hairs, or with unicellular, multicellular eglandular and gland–tipped hairs. Corolla white with a yellow blotch on the upper corolla lobe, fragrance sweet and delicate, the tube longer than the limb and gradually expanding into it; upper corolla lobe 0.9–1.4(–1.5)x(0.7–)0.8–1.2(–1.3)cm;laterallobes(1.0–)l.1–1.7(–1.9)x(0.5–)0.6–1.0(–1.2)cm corolla tube (1.6–)1.7–2.4(–2.8) x 0.1–0.3(–0.4)cm wide at base; outer surface of corolla sparsely to densely covered with unicellular and multicellular gland–tipped hairs, the gland–tipped hairs often continuing In tines up the corolla lobes; Inner surface of corolla densely covered with unicellular hairs. Stamens (3.7–)4.5–6.1(–6.6)cm long, with dense terete or flattened unicellular hairs on proximal 2.3–3,4(–3.8)cm of filament, exserted (1.7–)2.5–3.9(–4.5)cm beyond throat of corolla. Style (3.5–)4.4–6.4(–7.4)cm long, with dense unicelluar hairs on proximal (0.0–)0.4–1.3(–1.7)cm, exserted (1.7–)2.7–4.3(–5.2)cm beyond throat of corolla, stigma (0.15–)0.12–0.2 (–0.3)cm wide. Ovary 0.2–0.4cm long, 0.1–0.2cm wide at the base, densely covered with multicellular eglandular hairs over unicellular hairs, rarely with multicellular gland–tipped hairs or with both eglandular and gland–tipped hairs. Capsules (1.4–)1.5–2.1(–2.2) x 0.3–0.4cm, narrowly ovate to cylindiic, moderately to densely covered with unicellular hairs and sparsely to moderately covered with multicellular eglandular hairs. Seeds pale to dark chestnut brown, ovate or elliptic to fusiform, (1.8–)2.1–3.2(–3.8) x 0.4–0.8(–1.0)mm, body (0.9–)l.1–1.8(–1.9) x 0.2–0.5mm; testa expanded and dorsiventrally flattened surrounding the body, the cells elongate, with tapering end–walls.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001047059,"Shrub, 1–2m; young shoots floccose–tomentose, eglandular. Leaves elliptic, 8.5–9.5 X c.2.2cm, c.4 x as long as broad, apex rounded, apiculate, base rounded, upper surface glabrous, lower surface with a continuous bistrate indumentum, the upper layer light brown and ramiform–tomentose, the lower layer felted and ± compacted; petioles 0.5–1cm, sparsely floccose–tomentose. Inflorescence 5–6–flowered; rhachis 2–3mm; pedicels c.l0mm, sparsely tomentose. Calyx cupular, 3–4mm, lobes fleshy, sparsely tomentose, rounded. Corolla tubular–campanulate, bright crimson–rose, c.30mm. Ovary densely tomentose, tapering into the style. Capsule not known.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,6,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Kron, K.A. (1993). A revision of Rhododendron section Pentanthera. Edinburgh Journal of Botany. 50:249-364.",https://doi.org/10.1017/S0960428600001633
wfo-0001048728,"Deciduous shrub to c.2 m high, young branches with brown strigose hairs. Leaves scattered along the shoots or clustered at their ends; blade membranous, narrowly elliptic or lanceolate to oblanceolate, to c.80 x 24 mm, base narrowly cuneate, apex acute, margin minutely serrate, when young ciliate on the mid–rib and margin, becoming more or less glabrous; petiole c.4 mm long, with strigose hairs. Inflorescence buds lateral, spaced along the shoots of the previous year, above leaf scars, 1–2–flowcred, flowers pendulous, borne below the expanded leaves; bud scales mostly fallen at anthesis; pedicels up to c. 10 mm long, with a minute glandular indumentum, and strigose hairs around the base. Calyx lobes oblong–ligulate, deeply divided, c.8 x 3–4 mm, with glandular hairs on the margin and strigose and glandular hairs on the outer surface. Corolla bow1–shaped, almost actino–morphic, c.20 mm across, with a short tube and spreading lobes, white (rarely marked with yellow), usually minutely puberulous on the inner and outer surfaces. Stamens 10(12 in rare 6–merous flowers) equal, filaments c.l0mm long, pilose below. Ovary globose, 2 mm long, setose and glandular; style straight, impressed, pilose below. Capsule globose, enclosed in the persistent calyx, c.8 mm long, glandular and with strigose hairs. Seed with ligulate appendages at each end.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001047060,"Shrub to 3m. Twigs smooth, finely longitudinally striated when dry and with scattered dark–brown scales; internodes 5–12cm. Leaves 3–5 together in tight pseudow­horls. Blade 40–80 x 23–37mm, elliptic, narrowly ovate or obovate; apex broadly acute, obtuse or rounded; margin entire, slightly revolute; base broadly tapering to rounded; laxly silvery scaly but quickly glabrescent and dark green above, persistently laxly scaly and paler below. Scales rounded, variable in size, with a broad marginal flange and small centre. Mid–vein distinct, above broad at the base and longitudinally grooved but quickly tapering to a narrow, impressed channel, green; broad and strongly raised throughout its length below, deep reddish–purple; lateral veins 7–9 per side, issuing at an angle of 45–90°, strongly impressed above, almost to the leaf edge, giving a rugose surface, very prominent and red in colour below. Petiole 8–12 x 3–4mm, red, weakly grooved above, scaly. Flower buds to c.20 x 10mm, glossy dark purplish–red, elliptic. Bracts ovate, often with a dark purple median line, the tips of the bracts broadly pointed and reflexed to c.4mm, these tips scaly both inside and out. Inflorescence a 6–10–flowered open or one–sided umbel, the flowers semi–erect to horizontal, white, or pale pink, fragrant. Pedicels red, 12–26 x c.2mm, minutely rough with scales and short simple hairs. Calyx a low lobed scaly and hairy ring, 1–1.5mm high. Corolla 40–46 x 35–45mm; tube 35–40 x 9 x 5mm, straight, covered in scales outside, densely short–hairy inside near the base; lobes 18 x 14–18mm, slightly forward pointing or spreading to the perpendicular, overlapping to c.halfway, slightly scaly outside. Stamens irregular in length, included c.2mm below the mouth; filaments white or pale pink, tapering slightly distally, hairy throughout their length; anthers c.2.8 x 1.25mm, brown with a finely granular surface and oblique pores. Disc lobed, with short erect hairs. Ovary 5.5 x 3.5mm, ovoid to almost conical, tapering slightly towards both base and apex, densely scaly and covered in short forwardly directed hairs; style 37 x c.1mm, sparsely scaly in the lower 1?3 and with forwardly directed, semi–patent hairs to within 3–4mm of the stigma; stigma irregularly lobed, c.1mm, cream, eventually protruding to 6mm from the mouth of the flower. Fruit 17–25 x 4–7mm, narrowly ellipsoid, strongly longitudinally grooved. Seeds 4–4.5mm, without tails c.1.1mm, the longest tail to 1.9mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,7,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Philipson, W.R. & Philipson, M.N. (1986). A revision of Rhododendron. III subgenera Azaleastrum, Mumeazalea, Candidastrum and Therorhodion. Notes from the Royal Botanic Garden Edinburgh. 44:1-23.",ttps://doi.org/10.24823/nrbge.1986.3458
wfo-0000400507,"Shrub to 2.5m tall; bark thin with shallow vertical furrows; young twigs pale to reddish brown, sparsely to moderately covered with multicellular gland–headed hairs, becoming glabrous with age; new foliage shoots arising from axillary buds associated with foliage leaves of the previous year's shoot (i.e. below terminal bud), and some terminal buds. Vegetative bud scales glabrous to moderately unicellular–pubescent abaxially, sometimes with a few multicellular gland–headed hairs near apex, sparsely to moderately unicellular–pubescent adaxially, especially near apex, and sometimes with a few multicellular gland–headed hairs near apex; margin fringed with unicellular hairs or with mixed unicellular and gland–headed hairs; lowermost scales with long aristate apices or rudimentary blades. Leaves deciduous, dark green adaxially, pale green or occasionally glaucous abaxially, turning yellow to red in autumn, alternate (with internodes becoming more closely spaced towards tip of shoot), thus leaves sometimes appearing pseudowhorled at shoot apices. Blade membranaceous, obovate to occasionally elliptic, 2.1–13.5 x0.9–6.3cm; base attenuate with blade decurrent along petiole; apex shortly acuminate, acute to obtuse, with a short mucro; midvein strongly raised and prominent abaxially, the secondary veins slightly raised abaxially; adaxial surface, including midvein, moderately covered with multicellular gland–headed and eglandular hairs, the midvein unicellular–pubescent; abaxial surface glabrous to moderately covered with unicellular hairs, especially near base, and usually with a few multicellular gland–headed hairs, the lateral (and sometimes all) surfaces of midvein very sparsely to densely covered with straight to crisped, unicellular hairs, especially towards base, and with multicellular gland–headed hairs and usually also + flattened glandular to eglandular hairs, the secondary and tertiary veins similar but less frequently unicellular–pubescent and usually lacking!flattened glandular hairs; margin serrulate and often with conspicuous irregular undulations, with a fringe of multicellular gland–headed and eglandular hairs; petiole ± lacking to 6mm long, sparsely unicellular–pubescent, especially adaxially, and with scattered multicellular gland–headed hairs, the base of petiole abruptly expanded into a very broadened point of attachment, forming a ± triangular'slight protuberance below terete portion. Flower buds larger than, but otherwise similar to, vegetative buds. Flowers appearing before or with the leaves; inflorescence an umbellate raceme of 2 to 5 flowers. Pedicels 5–27mm long, moderately to densely covered with multicellular gland–headed hairs, sometimes also sparsely unicellular–pubescent. Calyx lobes broadly Ungulate to ovate–triangular, 1–3.5 x 1.5–2mm; apex rounded; margin fringed with multicellular gland–headed and sometimes also eglandular hairs; adaxial surface glabrous; abaxial surface sparsely to densely covered with multicellular gland–headed hairs, sometimes also very sparsely unicellular–pubescent. Corolla pink to red–purple, with greenish spots on the upper 3 lobes, fragrant, zygomorphic, broadly rotate to funnelform, the tube much shorter than the limb and gradually expanding into it; upper corolla lobe 1–1.7 x 1–1.6cm; laterallobes 1.2–2.2x0.7–1.7cm; corolla tube 0.4–1cm long; outer surface of corolla glabrous; inner surface of corolla sparsely unicellular–pubescent towards base. Stamens 10, declinate, dimorphic, the upper 5, 0.8–1.7cm long, the lower 5, 2.2–3.3cm long, included to equalling corolla; filaments glabrous distally, becoming densely covered with flattened unicellular hairs proxi–mally, the shorter filaments more pubescent than the longer ones. Ovary 3–4mm long, moderately to densely covered with multicellular gland–headed hairs, sometimes with a few unicellular hairs at apex; style declinate, 2.4–3.4cm long, glabrous to unicellular–pubescent near base. Capsules ovoid, 0.8–1.3 x 0.5–0.7cm, moderately covered with multicellular gland–headed hairs, sometimes with a few unicellular hairs at apex. Seeds shiny and light brown, ellipsoid, 0.7–1.6x0.3–0.5mm; testa tightly appressed to body, with cells at each end elongated and fused to form ± stellate–globular tails 0.1–0.3mm long, the cells covering body elongate. Cotyledons lacking multicellular hairs or very occasionally with a few gland–headed hairs and with venation represented by midvein and a small number of poorly developed secondary veins.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0000400494,"Shrub to 1m. Twigs 3–4mm in diameter, rounded, densely covered with brown scales; internodes 1.5–8cm. Leaves 4–5 together in dense pseudowhorls. Blade 40–100 x 12–30mm, narrowly elliptic, acuminate; apex acute; margin entire, flat or slightly revolute, markedly so in dry specimens; base acutely tapering; moderately silvery scaly above initially, becoming glabrescent in the mature state; dull with dense, golden–brown scales beneath. Scales flat, with many touching or slightly overlapping each other, forming a continuous layer, the marginal zone wide in relation to the small darker centre, deeply and irregularly crenate to moderately lobed, disappearing in old leaves leaving depressed scale centres or small pits. Mid–vein distinctly impressed for the entire length above, and grooved near the base, strong and prominently raised beneath for almost the entire length; lateral veins 6–10 per side, irregular, spreading, straight below, anastomosing towards the margin, slightly raised above when dry, obscure beneath. Petiole 10–25 x 2–2.5mm, grooved above, very densely brown–scaly. Flower buds 10–13 x 5–7mm, green, with dense brown scales, sub–spherical but with a distinct c.3mm apiculus, the bracts all appressed but sometimes with a few basal, linear ones, spreading, but inwardly curling and with cataphylls around the base; basal bracts triangu­lar, very densely brown–scaly outside and with dense scales inside at the apex, other bracts ovate, densely brown–scaly outside and with a fringe of scales along the margins, glabrous inside. Bracteoles to 10mm, linear, scaly. Inflorescence 8–13–flowered in an open umbel, the flowers semi–erect to half–hanging. Pedicels 15–20 x c.1.25mm, slender, pink, densely scaly, the scales on short stalks and minutely, patently hairy. Calyx disc–shaped or triangularly lobed, the lobes 1–2mm, covered with, and fringed with, scales. Corolla 13–18 x 18–27mm, campanulate, cream or very pale yellow, without scent; tube 8–11 x 4–6 x 11–15mm, brown–scaly outside, glabrous inside except for a few long hairs near the base; lobes 8–10 x 9–13mm, sub–circular, erect or semi–erect and half overlapping, scaly outside except near the margins. Stamens exserted to c.4mm, at first, with the anthers curved inwards towards the centre of the flower, later regularly wide–spreading around the mouth, c.11mm; filaments linear, patently hairy in the basal 1?3, glabrous above; anthers c.1.8mm, broadly oblong. Disc hairy or glabrous. Ovary c.3 x 1.5mm, conical, densely scaly, with a mixture of purple–coloured and brown scales but without simple hairs, tapering distally; style 6–7mm, thick, mostly deflected to the lower side of the flower, curving towards the centre as the flower ages, scaly in the proximal ½ with both purple and brown scales, glabrous distally; stigma thick, deeply 5–lobed. Fruit 15–20 x 4–5mm, densely scaly, the valves curling back, the placentae weakly spreading and breaking away from the base. Seeds 5–6mm, without tails c.1mm, the longest tail 2.5mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,5,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Judd, W.S. & Kron, W.S. (1995). A revision of Rhododendron sections Sciadorhodion, Rhodora and Viscidula. Edinburgh Journal of Botany. 52:1-54",https://doi.org/10.1017/S0960428600001906
