wfo_id,description,citation,language
wfo-0000007933,"Morphology: Höhe: bis 55 cm. Hauptspross: stark verholzt, 6-9 mm im Durchmesser Verzweigung: bereits an der Basis ± reichlich verzweigt, Seitenzweige aufsteigend, in grösserem Abstand stehend. Stengel: kahl, basal stark verholzt, grau (-rot) braun, Rinde aus dunkleren und helleren Bereichen bestehend, jüngere Stengel hellbraun oder hellgrün (Farbe der Blätter), z.T. rötlich überlaufen und gleichmässig locker beblättert, unterer Teil des Stengels entblättert und durch hellere Blattansatzstellen gemustert, gesamter Stengel meist ± dicht von kleinen kugeligen Drüsen besetzt, Drüsigkeit variiert zwischen den einzelnen Exemplaren. Blätter: schräg nach oben gerichtet, zum Teil dem Stengel anliegend, hellgrün-hellolivgrün, breit linealisch-oblong-leicht spatulat, obtusat (stumpf), bisweilen auch, besonders im oberen Stengelbereich spitz zulaufend, flach, bisweilen sehr dünnhäutig, ± locker feindrüsig, manche dichtdrüsig (3-)5-17 mm lang und (0.5-)0.7-2.2 mm breit, kahl, Blattoberfläche glatt oder Blätter bei den einzelnen Pflanzen entweder durchgehend kurz (7-10 mm) oder die unteren Blätter länger und die oberen sich bis 4 mm verkürzend, Mittelrippe unterseits deutlich als feiner heller Strich zu erkennen, Mittelrippe nicht erhaben, im apikalen Teil des Blattes eingesenkt, auf der Blattoberseite als schmale Rinne abgesetzt, unregelmässig gefurcht. Blattansatz: etwas erhaben, andersfarbig als das Blatt. Köpfchen: einzeln oder meist zu dreien an den Enden der seitlichen Verzweigungen angeordnet. Köpfchenstiele: 0.3-1.8 cm, beblättert oder mit 1-2 Hochblättern kahl, ± locker drüsig. Involucrum: Durchmesser ca. 7-9 mm. Hüllschuppen: 4-reihig, hellgrün, sich mit zunehmender Reife gelb- bzw. hellbraun verfärbend, Mittelnerv meist als dunklere oder hellere Linie sichtbar, Spitzen oder gesamte Schuppe bisweilen rötlich-violett überlaufen, kahl, ± locker mit verhältnismässig grossen, kugeligen Drüsen besetzt, von aussen nach innen linealisch, lanzettlich bis linealisch-oblanzeolat, spitz zulaufend, mit schmalem häutigen, kaum gefranstem Rand, 1.9-4.0 mm lang und 0.2-0.8 mm breit (die äussersten 1.9-2.4 mm x 0.2-0.8 mm, die innersten 3.2-4.0 x 0.5-0.7 mm), der häutige Rand kann bei den äusseren Hüllschuppen bisweilen fehlen. Röhrenblüten: 120-140, hell gelb, Kronzipfel oft karminrot überlaufen, Krone 2.5-3.7 mm lang, unterhalb der Mitte locker drüsig, Kronzipfel 0.5-0.6 mm lang und 0.4 mm breit, an den Einschnitten zwischen den Kronzipfeln winzige Ölbehälter, die oft auch völlig fehlen. Griffelschenkel: schmal, 1.1-1.2 mm lang, Griffelanhängsel 0.3 mm lang, dreieckig (ca. 1:1). Innenpappus: 16-22 kurz gezähnte, 1.8-3.1 mm lange Borsten. Aussenpappus: ca. 18-24, im typischen Fall unter 0.1 mm lange, winzige, verwachsene, stumpfe Schüppchen; Aussenpappus daher auf einen Ring reduziert. Achänen: schmal obovat-keilig, abgeflacht, mit schmalem randlichem Wulst, hellbraun, 1.8-1.9 mm lang und 0.8-1.0 mm breit, Ölkörper braun oft winzig, am inneren Rand der Achänenschultern, teilweise am seitlichen Achänenrand herabgezogen, bei jungen Achänen oft noch farblos und daher schwer zu erkennen, bisweilen auch nur einseitig ausgebildet, Achäne locker, kurz, mit dicklichen Haaren behaart.","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",German
wfo-0000008890,"Morphology: Verholzter, stark verzweigter, niedriger, bis 30 cm hoher Strauch. Ältere Zweige schwarzbraun faserig, jüngere gelbbraun, verkahlend, dicht beblättert. Blätter wechselständig, bis 12 x 2 mm, ganzrandig bis schwach knorpelig gezähnt, stumpflich, sitzend, einnervig, dicklich, auf der Fläche kahl. Köpfchen einzeln, undeutlich gestielt. Pedunkeln bis 5 cm lang, mit nach oben kleiner werdenden Blättern, locker borstig bis kahl. Involucrum 4-5-reihig, bis 5 mm im Durchmesser. Hüllblätter verkahlend, mit wimperigem Rand, einnervig, gelblich braun, bisweilen rötlich überlaufen, die äusseren 4 x 1 mm, die mittleren 5-6 x 1 mm, die inneren 7 x 1 mm. Zungenblüten ca. 12, Ligula 8 x 2 mm, blau, mit behaarter Röhre. Scheibenblüten zahlreich, gelb, bis 4 mm lang. Griffelanhängsel dreieckig, bis 0.2 mm. Pappusborsten ca. 30, gleichlang, 3 mm, kräftig, gelblich weiss, deutlich und dicht gezähnt bis schwach barbellat, persistent. Achänen gross, elliptisch, 4.5 x 1.5 mm, dunkel rotbraun, glatt, mit deutlichem Randwulst, locker kurzhaarig.
Diagnostic: Die Art ist mit F. hyssopifolia am nächsten verwandt, unterscheidet sich von dieser hauptsächlich durch die grösseren Achänen, die kahlen, knorpelig gesägten Blätter und den gedrungenen kräftigeren Wuchs.
Distribution: F. comptonii ist ein Endemit der Langeberge.","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",German
wfo-0000009660,"Morphology: Zierlicher, bis 40 cm hoher (höherer?) Strauch. Sehr gleichmässig in aufsteigende Seitenzweige verzweigt. Rinde grau-rotbraun, in den unteren Teilen verkahlend [as vekahlend], nach oben hin kurzhaarig und zunehmend kurzdrüsig. Blätter bis auf vereinzelt auftretende kleine Hochblätter streng gegenständig, elliptisch bis eiförmig, bis 40 x 15 mm, am Rand gezähnelt bis ganzrandig, dreinervig, sitzend bis undeutlich gestielt, nach oben gerichtet anliegend behaart, drüsig, an der Basis lang abstehend bewimpert. Köpfchen einzeln an bis zu 15 (18) cm langen, im unteren Teil mit vereinzelten Hochblättern besetzten Pedunkeln. Involucrum dreireihig, bis ca. 1 cm im Durchmesser. Hüllblätter lanzettlich, die äusseren kürzer, bis 5 x 1 mm, die inneren länger, bis 7 x 1 mm, locker borstenhaarig und drüsig, am Rand schmal trockenhäutig und wimprig gezähnt. Ca. 20 Zungenblüten, Ligula blauviolett bis 16 x 3.2 mm, mit behaartem röhrigen Teil. Scheibenblüten zahlreich, Krone bis 5 mm lang, gelb, mit behaartem Tubus. Pappusborsten gleichlang, bis 5 mm, weiss, kurz gezähnt, relativ leicht abfallend. Achänen schmal elliptisch, bis 3 x 1.2 mm, braun, mit Randwulst, gleichmässig kurz keulig behaart.
Diagnostic: Felicia denticulata wurde bisher auf Grund ihrer gegenständigen Blätter in den Herbarien mit F. amelloides verwechselt. Sie ist besonders gekennzeichnet durch ihre dreireihigen Hüllschuppen, die zarteren, oft leicht gezähnelten, meist spitzen, eiförmigen Blätter. Das nicht streng zweireihige Involucrum weist die Art in die Nähe von F. dubia und F. cymbalariae.
Distribution: Felicia denticulata ist auf den Südwestteil des Capgebietes beschränkt und kommt vereinzelt im Landesinneren von Clanwilliam bis Swellendam vor.","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",German
wfo-0000010125,"Morphology: Einjährige bis ausdauernde, ca. 30 cm hohe, basal meist sehr stark verzweigte und oft auch verholzte Pflanze. Blätter wechselständig, oblanzeolat (3.5 x 0.6 cm) bis linealisch (1.2 x 0.08 cm), dicht nach oben gerichtet borstig (Borsten breitbasig), bisweilen auch drüsig, flach bis dicklich, stumpflich, einnervig, mit breiter Basis sitzend. Köpfchen einzeln an bis zu 8 cm langen, bis auf schuppige Hochblätter blattfreie, nach oben verkahlenden, unten borstig und oft auch drüsig behaarten Pedunkeln. Involucrum 3-reihig, bis 5 mm im Durchmesser. Hüllschuppen lanzettlich, die äusseren 3 x 0.5 mm drüsig-borstig, die mittleren 5.5 x 1 mm verkahlend, die innersten 5.5 x 0.5 mm, kahl. Zungenblüten zahlreich, Ligula 7 x 1.2 mm, gelb. Scheibenblüten zahlreich, Krone 4 mm lang, Narbenanhängsel dreieckig. Pappusborsten zahlreich, 4 mm lang, weiss, basal stärker, oben undeutlich gezähnt, abfallend. Achänen obovat, 2 x 1 mm, schwarz mit hellem Randsaum, zerstreut behaart.
Diagnostic: F. mossamedensis zeigt zwei Besonderheiten. Einmal ist es die einzige Art mit gelben Ligulae ausserhalb der Sektion Longistylus, zum anderen bietet die Verbreitung einige Probleme. Habituell ähnelt die Art stark jungen, wenig verholzten Exemplaren von F. clavipilosa ssp. transvaalensis, mit der sie auch zum Teil das Areal gemeinsam hat.
Distribution: In Angola ist die Art auf einen schmalen Küstenstreifen von Mossamedes beschränkt, im Osten zieht sie sich von Natal über Transvaal bis nach Rhodesia. Da sie auch in Mozambique vorkommt, kann das eigenartige Teilareal in Angola vielleicht durch Verschleppung zwischen den beiden portugiesischen Kolonien erklärt werden. Dieser Verbreitungstyp ist jedenfalls sehr ungewöhnlich.","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",German
wfo-0000014035,"Morphology: Aufrechter stark verzweigter Strauch. Blätter wechselständig, relativ dicht, lanzettlich, ganzrandig, undeutlich kurz gestielt, bis 30 x 5 mm, mit nach unten umgerolltem kurz borstigem Rand, auf der Mittelrippe kurz drüsig, sonst kahl. Köpfchen zahlreich (über 20) in corymbos gehäufter Rispe, an bis zu 2 cm langen, locker schuppig beblätterten, kurz borstigen Pedunkeln. Involucrum 3- bis 4 -reihig, Köpfchenboden grubig-schuppig. Hüllblätter 1.5 x 0.6 mm (die äusseren) bis 3 x 1.3 mm (die inneren) gross, kahl oder vereinzelt sehr kurzborstig, grünbraun, am Rand kurz gefranst. Zungenblüten ca. 12, Ligula blau, bis 7 x 1.5 mm. Scheibenblüten zahlreich, Krone gelb, bis 3 mm lang, Griffelanhängsel kurz, ± gestutzt, mit wenigen Fegehaaren. Pappusborsten gleichlang, abfallend, kurz gezähnt, gelblich weiss, bis 3 mm lang. Achänen obovat, 2 x 0.9 mm, gelbbraun, glatt, kahl, flach. Die eine Flanke einrippig, die andere mit zwei dicht nebeneinanderliegenden Rippen.
Distribution: Microglossa caffrorum kommt nur in zwei kleinen, getrennten Arealen in den Kouga Mts und um Grahamstown vor.","Grau, HRJ. 1976. Eine Neue Art der Gattung Microglossa DC. Mitt. Bot. Staatssamml. München 12: 399-402. [All rights reserved]",German
wfo-0000014264,"Morphology: Höhe: bis 35 cm Hauptspross: aufrecht, verholzt, an der Basis bis 4 mm im Durchmesser. Verzweigung: Verzweigungsbeginn 5-10 cm über dem Boden, Hauptspross sich nur wenig (2-3 fach) verzweigend, Seitenzweige erster Ordnung sich relativ früh, nach 3-6 cm oder erst nach etwa 20 cm 2-3 fach weiterverzweigend, Seitenzweige steil oder in einem Winkel bis zu 45° aufsteigend. Stengel: basal graubraun, über rotbraun in dunkles olivgrün übergehend, kahl, meist harzig glänzend, Hauptspross basal meist entblättert, Seitenzweige ± locker beblättert. Blätter: dem Stengel ± anliegend oder schräg nach oben gerichtet, olivgrün, etwas dicklich mit grubiger Oberfläche, linealisch oft apikal verbreitert, ganzrandig oder unterschiedlich stark, oft nur einseitig gezähnt, stumpf oder in eine kurze Borste endigend, 5-23 mm lang und 0.6-2 mm breit, Blattzähne meist 2-4, 0.2-3.0 mm lang und 0.3-1 mm breit, Blätter harzig glänzend, kahl oder oft unterseits, randlich und an den Spitzen mit wenigen kräftigen, basal verdickten, kurzen (bis 0.4 mm lang) Borsten. Mittelnerv auf der Blattunterseite basal etwas hervortretend. Blattansatz: unauffällig, hellbraun und geringfügig erhaben. Köpfchenstiele: 0.6-3.1 cm lang, blattlos oder mit 1-2 Brakteen, vereinzelt mit Drüsen, kahl oder bisweilen mit sehr wenigen, feinen, weissen etwa 0.2 mm langen Borstenhaaren. Köpfchen: einzeln, selten zu zweien an den Enden der seitlichen Verzweigungen. Involucrum: ca. 10 mm im Durchmesser. Hüllschuppen: 4-5-reihig, hellolivgrün bis gelbbraun mit hellem Rand, bisweilen Spitzen rotviolett überlaufen, äussere Hüllschuppen mit wenigen bis zu 0.5 mm langen Borsten, innere Hüllschuppen apikal bewimpert, 2.0-5.7 mm lang und 0.6-1.1 mm breit (äusserste Hüllschuppen 2.0-2.5 mm x 0.4-0.6 mm, innerste 5.0-5.7 mm x 0.8-0.9 mm) äussere Hüllschuppen linealisch bis lanzettlich, innere schmal oblanzeolat bis linealisch, spitz zulaufend, mit häutigem, kurz gefranstem Rand, locker drüsig. Röhrenblüten: ca. 120, gelb, Krone 3.5-5.0 mm lang, Kronröhre ± locker drüsig, Kronzipfel 0.9-1.0 mm lang und 0.4 mm breit, bisweilen violett überlaufen und mit einzelnen Drüsen. Griffelschenkel: schmal, 1.3-1.4(-1.5) mm lang, an der Basis bisweilen mit braunen Ölbehältern, Griffelanhängsel 0.3 mm lang, dreieckig (ca. 1:1). Innenpappus: ca. 20 kurz gezähnte, 2.9-4.0 mm lange Borsten, abfallend. Aussenpappus: 16-24, 0.2-0.3 mm lange, lanzettliche, basal miteinander verwachsene Schuppen, gut sichtbar. Achänen: ± abgeflacht, herzförmig bis obovat, mit randlichem Wulst, glänzend rötlich dunkelbraun bis fast schwarz, auf der Fläche locker mit kurzen, apikal keulig verdickten Haaren behaart, randlich und basal mit etwas längeren Haaren, 2-3 mm lang und 1.2-1.7 mm breit, an den Achänenschultern fuchsrote bis rotbraune gut ausgebildete Ölkörper, die bisweilen etwas am Achänenrand herabgezogen sind und bei reifen Achänen kaum mehr zu erkennen sind.
Diagnostic: Das kennzeichnende Merkmal der im Wuchs meist schlanken C. tridentata, die Zähnung der Blätter, ist sehr unterschiedlich ausgebildet. Verschieden stark gezähnte Blätter finden sich zusammen mit ganzrandigen an einer Pflanze, nicht selten überwiegen sogar die ungezähnten Blätter (LEIPOLDT 30865).Die Beobachtung dieser variablen Merkmalsausbildung führte dazu, die nur durch die grössere Anzahl der Zähne an einzelnen Blättern von C. tridentata unterschiedene C. pinnatifida miteinzubeziehen.
Distribution: C. tridentata ist eine Art der zentralen Karroo mit Beziehungen zur folgenden Art C. valida.","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",German
wfo-0000014374,"Morphology: Krautige, ausdauernde, rosettige oder durch Ausläufer aufsteigende Pflanze. Mit der Infloreszenz bis 25 cm hoch. Die ersten Blätter gegenständig, sonst alle wechselständig, locker rosettig, gross, bis 70 x 18 mm, oblanzeolat, undeutlich in einen Stiel verschmälert, schwach bis deutlich gezähnt, locker mit zottigen Gliederhaaren besetzt und kurz drüsig. Köpfchen einzeln an bis zu 15 cm langen Pedunkeln. Involucrum zweireihig bis ca. 7 mm im Durchmesser. Die Hüllblätter 5.5 mm lang, die äusseren 1 mm, die inneren 1.3 mm breit, lanzettlich, drüsig und schwach borstig. Ca. 15 Zungenblüten, Ligula 10 x 2 mm, blau, mit schwach behaarter Röhre. Scheibenblüten zahlreich, Krone bis 4 mm lang, gelb, schwach behaart mit dreieckigen Griffelanhängseln. Pappusborsten zahlreich, bis 3 mm lang, weiss, schwach gezähnt, basal glatt, abfallend. Achänen obovat, bis 3.2 x 1.2 mm, schwarz, schuppig, locker mit bis zu 0.3 mm langen Haaren besetzt, mit deutlich ausgebildetem schwarzen Randwulst.
Diagnostic: Die Art kann mit kräftigen Formen von F. bellidioides verwechselt werden, unterscheidet sich aber durch die grösseren, wenigstens teilweise grob gezähnten Blätter, die grösseren Achänen, die gleichmässig schwarz und mit längeren Haaren besetzt sind. Die beiden als Bastarde bezeichneten Pflanzen zeichnen sich hauptsächlich durch gegenständige, gleichmässiger am Stengel verteilte Beblätterung aus. Bei ESTERHUYSEN 9337 kommt als zweiter Partner möglicherweise F. cymbalariae in Frage, bei ESTERHUYSEN 11327 vielleicht eine Form von F. amoena mit stärker gegenständiger Beblätterung.
Distribution: F. cymbalarioides besitzt auf der Kaphalbinsel ihr Zentrum. Einige lokale Fundorte befinden sich in Worcester, Paarl und Robertson.","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",German
wfo-0000015266,"Morphology: Ausdauerndes, bis 40 cm hohes, aufsteigendes bis aufrechtes, oft erst im Bereich der Infloreszenz verzweigtes Kraut. Spross kahl bis borstig. Blätter wechselständig, basal gehäuft, sehr unterschiedlich in ihrer Gestalt, sitzend, 1-3 nervig, auf der Fläche schwach borstig bis verkahlend, Rand knorpelig und borstig bewimpert. Die untersten Blätter schwach umgekehrt eiförmig bis oblanzeolat, 1.6 x 0.5 cm, die mittleren lanzettlich, 2.5 x 0.5 cm, die oberen linealisch 2.5 x 0.2 cm oder kürzer. Köpfchen klein, gehäuft, an undeutlich abgesetzten, ca. nur 2 cm blattfreien, nach oben zunehmend borstigen und drüsigen Pedunkeln. Involucrum ca. 3-reihig, 3 mm im Durchmesser. Hüllschuppen schwach borstig, mit Harzrippe, die äusseren breit lanzettlich, 2 x 0.5 mm, die mittleren oblanzeolat und hautrandig, 3 x 1 mm, die inneren schmal oblanzeolat, 3 x 0.7 mm. Zungenblüten ca. 20, Ligula 5 x 1 mm, blau. Scheibenblüten zahlreich, Krone 2 bis 2.5 mm, gelb, Griffelanhängsel dreieckig. Pappusborsten zahlreich, 2 mm lang, weiss, basal stärker abstehend nach oben kürzer gezähnt, abfallend. Achänen 1.5 x 0.7 mm, schwach obovat, flach, gelbbraun mit hellem Saum, locker mit am Ende etwas verbreiterten Haaren.
Diagnostic: F. serrata erinnert besonders mit zarten schmalblättrigen Pflanzen habituell an F. microsperma. Es sind aber ebenso Beziehungen zu F. tenella vorhanden. F. serrata ist durch ihre am Rand knorpeligen und borstig bewimperten Blätter, die Mehrjährigkeit und die kleinen, etwas gehäuften Köpfchen ausgezeichnet.
Distribution: F. serrata besitzt ihr Zentrum in der nordwestlichen Kapregion mit vereinzelten Funden im Norden und Osten von diesem Gebiet.","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",German
wfo-0000015713,"Morphology: Höhe: 20-60 cm. Hauptspross: aufrecht, verholzt, an der Basis ca. 3 mm im Durchmesser. Verzweigung: bis in den obersten Bereich locker verzweigt, Seitenzweige aufsteigend. Stengel: kahl, ältere, stärker verholzte Abschnitte hellbraun bis graubraun, entblättert, jüngere Teile olivgrün, locker feindrüsig und locker beblättert. Blätter: ± waagrecht abstehend, zum Teil zurückgeschlagen, olivgrün, 2-7 mm lang und 1-3 mm breit, (schmal) eiförmig, bisweilen spitz zulaufend, dicklich, feindrüsig, kahl, bisweilen in eine sehr kurze Borste mit vergrösserter Basalzelle endigend. Blattansatz: Blattbasis nicht erhaben. Köpfchenstiel: 0.4-1 cm lang, locker mit etwas kleineren Blättern beblättert, ± locker drüsig, kahl, oft 1-2 den Hüllschuppen ähnliche Hochblätter in der Nähe der Köpfchenbasis. Köpfchen: an den Enden der seitlichen Verzweigungen meist 2-3 Köpfchen ausgebildet. Involucrum: bis 7 mm im Durchmesser. Hüllschuppen: 4-5 reihig, olivgrün später braun mit hellerem Rand, von aussen nach innen eiförmig, oblanzeolat, lanzettlich, 1.5-4.5 mm lang und 0.7-1.5 mm breit (äusserste Hüllschuppe 1.5-2.1 mm x 1.0 mm, innerste 4.2-4.5 x 1.2 mm), mit häutigem, kaum gefranstem Rand, kahl, ± locker drüsig. Röhrenblüten: ca. 35, gelb-gelbbraun, Krone 2.8-4.5 mm lang, in der unteren Hälfte locker drüsig, Kronzipfel 1.1 mm lang und 0.4 mm breit, locker drüsig. Griffelschenkel: schmal, 1-1.5 mm lang, Griffelanhängsel 0.3 mm lang, dreieckig (ca. 1:1). Innenpappus: 20-25, 3.2-4.2 mm lange, kurz gezähnte Borsten. Ausssenpappus: 20-25, in der Grösse etwas variabel, (0.05-)0.1(-0.2) mm lange, lanzettliche Schüppchen. Achänen: schmal obovat, unreif, bräunlich, 1.8-2.5 mm lang und 0.8 mm breit, Ölkörper winzig oder fehlend, ± locker langhaarig.
Diagnostic: C. sparsifolia ist gekennzeichnet durch ihren sparrigen Wuchs und die besonders an Langtrieben locker abstehende Beblätterung.
Distribution: C. sparsifolia ist eine locker von Namaqualand bis Worcester verbreitete Art.","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",German
wfo-0000015883,"Diagnostic: Eine Verwandte des S. ilicifolius Thbg., doch in sehr vielen Charakteren abweichend. Die Achänen waren nach dem Kochen mit einer schleimigen Masse dicbt umgeben. Ich erwähne dies, da ich es nie vorher bei Senecio beobachtet habe.","Schlechter, FRR. 1899. Plantae Schlechterianae novae vel minus cognitae describuntur. II. Bot. Jahrb. Syst. 27: 86-220. [https://www.biodiversitylibrary.org/item/687#page/92/mode/1up] [All rights reserved]",German
wfo-0000017349,"Morphology: Eine ausdauernde, einstengelige, wenig verholzende Pflanze von 40-55 cm Größe. Stengel ± hochgabelig verzweigt, spinnwebigfilzig und drüsig behaart. Blätter des unteren Stenqelabschnittes lanzettlich, bis zu 13.5 x 3 cm groß, sitzend, wechselständig, aber sehr dicht stehend, Rand gezähnt, kaum umgerollt. Blätter des oberen Stenqelabschnittes allmählich schmäler und kürzer, lanzettlich bis pfriemlich, sitzend, Blattbasis als Flügel am Stengel herablaufend, locker stehend, ganzrandig, Rand ± umgebogen, alle Blätter oberseits stark drüsig und schwach spinnwebig, unterseits stark spinnwebig-filzig und schwach drüsig behaart, nur die pfriemlichen Blätter 1-nervig, alle anderen netznervig. Köpfchen (bis 14) an beblätterten Zweigen. Involucrum schüsselförmig bis halbkugelig, 9.5-13 mm hoch, 6 bis 7-reihig, grünlich-braun. Die äußeren Hüllschuppen länglich, zugespitzt, nach innen hin lanzettlich bis linealisch, die äußersten (3.1-4) x (0.5-0.9) mm, die inneren (6.2-7.3) x (0.9-1.4) mm, die innersten (6-6.9) x (0.31-0.35) mm, grün, strohig bis hyalin, die äußeren mit Gliederhaaren, die inneren mit Drüsenhaaren ± struppig besetzt. Zunqenblüten 27-38, Liqula schmal lanzettlich bis länglich, (10.5-11.5) x (2.4-3.0) mm, violett, 4 bis 6-nervig, drüsig behaart. Scheibenblüten viele (92-99), Krone 5.2-5.6 mm lang, gelb, drüsig behaart. Pappus ein Kranz aus zerschlitzten Schuppen, 0.4-0.6 mm lang. Achänen (noch nicht reif) schmal elliptisch, im Querschnitt rundlich, 4 bis 6-kantig, (1.6-2.0) x (0.5-0.6) mm, mittelbraun, stark mit borstigen Zwillingshaaren und Drüsenhaaren besetzt.
Diagnostic: L. denticulatum ist durch die großen und gezähnten Blätter des unteren Stengelabschnittes sowie durch seinen Pappus, der aus schließlich aus zerschlitzten Schuppen besteht, unverwechselbar ge- kennzeichnet.
Habitat: Die Pflanze scheint sehr selten zu sein, da nur wenige Funde vorliegen, obwohl dieses Gebiet floristisch gut bearbeitet ist.
Distribution: Ihr Verbreitungsareal liegt in der nordöstlichen Region der Kap-Provinz.","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]",German
