wfo_id,description,type,contributor,source,bibliographicCitation,url,rights
wfo-0000824041,"Monoecious, acaulescent, rhizomatous, perennial herb; usually growing on rocks directly exposed to sunlight, 50–70 cm tall including inflorescence. Rhizomes brown, stout, fleshy, 5– 30 cm, nodes 5–20 mm apart, brown tomentose on young parts, leaf scars prominent. Stipules persistent, symmetrical, oblong, keeled, c.5 × 2 cm, reddish at keel, base truncate, apex caudate, margins entire, abaxially sparsely tomentose, adaxially glabrous. Leaves distichous; petioles 8–22 cm long, pale green to reddish brown, rarely with reddish blotches, upper surface slightly grooved, densely tomentose when young, glabrous at maturity; lamina basifixed, suborbicular, 17–28 × 11–20 cm, broader than long, base asymmetrically cordate, lamina lobes slightly overlapping, apex acute, obtuse when mature, dark green above, pale green below, margins dentate to subentire, densely tomentose above when young, glabrous or glabrescent at maturity, densely tomentose below; veins 8–10, palmate to pinnate. Inflorescence bisexual, axillary, dichotomously branched at base, male flowers basal and female flowers distal; peduncle terete, c.60 cm long, brownish red, densely tomentose; primary bracts caducous, ovate, c.6 × 4 mm, pale green, base truncate, apex acute to obtuse, margins entire, sparsely tomentose; secondary bracts persistent, linear to lanceolate, c.2.5– 5.5 × 0.4–1.2 mm, pale pink to pale green, base truncate, apex acuminate, margins entire, sparsely tomentose. Male flowers: pedicels 8–10 mm long, pale pink, with sparse tomentose hairs; tepals 2, broadly ovate, c.8 × 7 mm, white, base rounded, apex acute, margins entire, glabrous; androecium symmetrical, stamens up to 25, free, arranged on a torus, filaments c.1 mm long, yellow; anthers broadly obovate in outline, c.1 mm long, apex rounded, dehiscing through longitudinal slits. Female flowers: pedicels c.5 mm long, white to pale pink, glabrous; bracteoles 2, filiform, c.2.7–3 × 0.4–0.5 mm, pale pink to greenish, base truncate, apex acuminate, margins entire, sparsely tomentose to glabrous; tepals 4, ovate to elliptic, 4–5 × 2–3 mm, base truncate, apex acute, margins entire, glabrous; ovary c.1 cm long, 3-winged; wings subequal, broadest at middle, c.10 × 5 mm; locules 3; placentae undivided, axile; styles 3, straight, c.3 mm long, yellow, one-third fused, each stylodium bifurcate at the stigmatic region, stigmatic band wavy, not twisted. Fruit a capsule, pendent on slender pedicel, wings 3, subequal, c.12 × 5 mm, papery with persistent tepals and style, apex and base rounded, dehiscent on both sides of the wings; seeds numerous, obovoid, c.0.37 × 0.21 mm.",Morphology,Krishna N. et al.,4749,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"It grows lithophytically in exposed areas, occasionally as an epiphyte in primary rain forest between 350 and 1200 m above sea level.",Habitat,Krishna N. et al.,4749,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"This species is endemic to the Western Ghats of Southern Kerala and Tamil Nadu, India (see Fig. 1).",Distribution,Krishna N. et al.,4749,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"Vulnerable (VU): B1 ab (i and iii). This species is so far reported from protected forests and forest margins in the southernmost parts of the Western Ghats. The populations are severely fragmented and continuing to decline, as observed in the extent of occurrence and the area and quality of the habitat.",Threats,Krishna N. et al.,4749,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,vu,Threat status,Krishna N. et al.,4749,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"Monoecious, acaulescent, rhizomatous, perennial herb; usually growing on rocks directly exposed to sunlight, 50–70 cm tall including inflorescence. Rhizomes brown, stout, fleshy, 5– 30 cm, nodes 5–20 mm apart, brown tomentose on young parts, leaf scars prominent. Stipules persistent, symmetrical, oblong, keeled, c.5 × 2 cm, reddish at keel, base truncate, apex caudate, margins entire, abaxially sparsely tomentose, adaxially glabrous. Leaves distichous; petioles 8–22 cm long, pale green to reddish brown, rarely with reddish blotches, upper surface slightly grooved, densely tomentose when young, glabrous at maturity; lamina basifixed, suborbicular, 17–28 × 11–20 cm, broader than long, base asymmetrically cordate, lamina lobes slightly overlapping, apex acute, obtuse when mature, dark green above, pale green below, margins dentate to subentire, densely tomentose above when young, glabrous or glabrescent at maturity, densely tomentose below; veins 8–10, palmate to pinnate. Inflorescence bisexual, axillary, dichotomously branched at base, male flowers basal and female flowers distal; peduncle terete, c.60 cm long, brownish red, densely tomentose; primary bracts caducous, ovate, c.6 × 4 mm, pale green, base truncate, apex acute to obtuse, margins entire, sparsely tomentose; secondary bracts persistent, linear to lanceolate, c.2.5– 5.5 × 0.4–1.2 mm, pale pink to pale green, base truncate, apex acuminate, margins entire, sparsely tomentose. Male flowers: pedicels 8–10 mm long, pale pink, with sparse tomentose hairs; tepals 2, broadly ovate, c.8 × 7 mm, white, base rounded, apex acute, margins entire, glabrous; androecium symmetrical, stamens up to 25, free, arranged on a torus, filaments c.1 mm long, yellow; anthers broadly obovate in outline, c.1 mm long, apex rounded, dehiscing through longitudinal slits. Female flowers: pedicels c.5 mm long, white to pale pink, glabrous; bracteoles 2, filiform, c.2.7–3 × 0.4–0.5 mm, pale pink to greenish, base truncate, apex acuminate, margins entire, sparsely tomentose to glabrous; tepals 4, ovate to elliptic, 4–5 × 2–3 mm, base truncate, apex acute, margins entire, glabrous; ovary c.1 cm long, 3-winged; wings subequal, broadest at middle, c.10 × 5 mm; locules 3; placentae undivided, axile; styles 3, straight, c.3 mm long, yellow, one-third fused, each stylodium bifurcate at the stigmatic region, stigmatic band wavy, not twisted. Fruit a capsule, pendent on slender pedicel, wings 3, subequal, c.12 × 5 mm, papery with persistent tepals and style, apex and base rounded, dehiscent on both sides of the wings; seeds numerous, obovoid, c.0.37 × 0.21 mm.",Morphology,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4646,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"It grows lithophytically in exposed areas, occasionally as an epiphyte in primary rain forest between 350 and 1200 m above sea level.",Habitat,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4646,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"This species is endemic to the Western Ghats of Southern Kerala and Tamil Nadu, India (see Fig. 1).",Distribution,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4646,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,"IUCN category. Vulnerable (VU): B1 ab (i and iii). This species is so far reported from protected forests and forest margins in the southernmost parts of the Western Ghats. The populations are severely fragmented and continuing to decline, as observed in the extent of occurrence and the area and quality of the habitat.",Threats,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4646,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-0000824041,vu,Threat status,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4646,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"*Begonia keralensis* is similar to *B. bracteolata* N.Krishna, Pradeep &amp; B.Mani in habit and leaf shape but differs in having ovate primary bracts (not laciniate), secondary bracts that are lanceolate (not broadly ovate to oblong or elliptic and tepal-like) and filiform bracteoles (not tepal-like, ovate to elliptic or obovate).",Diagnostic,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"Monoecious, acaulescent, rhizomatous, perennial herb; 30–70 cm tall (including inflorescence), acaulescent. Rhizomes brown, stout, fleshy, 7–80 cm, 13–30 mm thick, nodes 5–20 mm apart, brown tomentose on young parts, lenticellate, leaf scars prominent. Stipules 2 at each node, persistent, asymmetrical, keeled, oblong to triangular, 0.8–4 × 0.6–2.3 cm, pink to reddish brown, base truncate, apex acuminate to retuse with 6–12 mm long arista, margins entire, abaxially sparsely hairy with brown tomentum, adaxially glabrous. Leaves: petiole terete, slightly grooved, 16–50 cm long, pale green to reddish brown with minute white spots and streaks, dense brown tomentum when young, glabrescent at maturity; lamina fleshy, green above and pale green beneath, suborbicular, 18–20 × 21–30 cm, base asymmetrically cordate, lower lobe slightly overlapping, apex acute, margins undulate to subentire, upper surface sparsely tomentose, glabrous when mature, lower surface densely tomentose when young, sparser when mature, 8- to 11-veined, palmate to pinnate. Inflorescence axillary, bisexual, dichotomously branched at base, 5–6 times branched, protandrous with male flower basal and female flower distal; peduncle c.27–70 cm long, terete, with dense brown tomentum, reddish to pale green; primary bracts caducous, ovate, apex obtuse to acute, base truncate, margins entire, sparsely tomentose; secondary bracts persistent 2.5–3 × 0.4–0.5 mm, lanceolate, pink to reddish brown, base truncate, apex acute to acuminate, margins entire, abaxially sparsely tomentose. Male flowers: pedicel c.1 cm long, pink, sparsely tomentose; tepals 2, orbicular, 0.9–1 × 1–1.3 cm, pink, base rounded, apex rounded to obtuse, margins entire, abaxial and adaxial surfaces glabrous; androecium symmetrical, stamens monadelphous, 25–30; anthers obovate, 2–3 mm long, connective not produced beyond the thecae, apex rounded, dehiscence through longitudinal slits; filaments c.7–1.5 mm long. Female flowers suberect; bracteoles 2, persistent, c.2 × 0.5 mm, shorter than ovary, filiform, reddish pink, base truncate, apex acute, margins entire, sparsely tomentose as in pedicels; pedicel c.1–1.2 cm long, pink, sparsely tomentose; tepals 2, reniform, 0.8–1 × 0.9–1.2 cm, pink, base rounded, apex acute to rounded, margins entire, glabrous on both surfaces; ovary pink when young, wings 3, equal, glabrous; locules 3, placenta undivided, ovules arranged on an axile placenta; styles 3, connate at base, bifid from about half their length, stigmatic papillae forming a band connecting the two lobes. Fruit a capsule, more or less erect, oblong, pink, wings 3, equal, c.1–1.5 × 0.7 cm, both ends rounded, dehiscent on both sides of the wings; seeds numerous, ellipsoid, 0.36 × 0.18 mm.",Morphology,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,It is usually found growing as a lithophyte in areas directly exposed to sunlight at elevations between 400 and 1000 m.,Habitat,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"This species is distributed in the forests of Kerala, India, ranging from Idukki to Kasaragod (see Fig. 1).",Distribution,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"Data Deficient (DD). Even though this species is placed under the Data Deficient category, it is reported from five localities in addition to the type locality.",Threats,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,dd,Threat status,Krishna N. et al.,4754,"Krishna N. et al. 2020, A NEW SECTION (BEGONIA SECT. FLOCCIFERAE SECT. NOV.) AND TWO NEW SPECIES IN BEGONIACEAE FROM THE WESTERN GHATS OF INDIA, Edinburgh J. Bot. Vol.77(2) , pp.251-268 (https://doi.org/10.1017/S0960428619000349)",https://doi.org/10.1017/S0960428619000349,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"*Begonia keralensis* is similar to *B. bracteolata* N.Krishna, Pradeep &amp; B.Mani in habit and leaf shape but differs in having ovate primary bracts (not laciniate), secondary bracts that are lanceolate (not broadly ovate to oblong or elliptic and tepal-like) and filiform bracteoles (not tepal-like, ovate to elliptic or obovate).",Diagnostic,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"Monoecious, acaulescent, rhizomatous, perennial herb; 30–70 cm tall (including inflorescence), acaulescent. Rhizomes brown, stout, fleshy, 7–80 cm, 13–30 mm thick, nodes 5–20 mm apart, brown tomentose on young parts, lenticellate, leaf scars prominent. Stipules 2 at each node, persistent, asymmetrical, keeled, oblong to triangular, 0.8–4 × 0.6–2.3 cm, pink to reddish brown, base truncate, apex acuminate to retuse with 6–12 mm long arista, margins entire, abaxially sparsely hairy with brown tomentum, adaxially glabrous. Leaves: petiole terete, slightly grooved, 16–50 cm long, pale green to reddish brown with minute white spots and streaks, dense brown tomentum when young, glabrescent at maturity; lamina fleshy, green above and pale green beneath, suborbicular, 18–20 × 21–30 cm, base asymmetrically cordate, lower lobe slightly overlapping, apex acute, margins undulate to subentire, upper surface sparsely tomentose, glabrous when mature, lower surface densely tomentose when young, sparser when mature, 8- to 11-veined, palmate to pinnate. Inflorescence axillary, bisexual, dichotomously branched at base, 5–6 times branched, protandrous with male flower basal and female flower distal; peduncle c.27–70 cm long, terete, with dense brown tomentum, reddish to pale green; primary bracts caducous, ovate, apex obtuse to acute, base truncate, margins entire, sparsely tomentose; secondary bracts persistent 2.5–3 × 0.4–0.5 mm, lanceolate, pink to reddish brown, base truncate, apex acute to acuminate, margins entire, abaxially sparsely tomentose. Male flowers: pedicel c.1 cm long, pink, sparsely tomentose; tepals 2, orbicular, 0.9–1 × 1–1.3 cm, pink, base rounded, apex rounded to obtuse, margins entire, abaxial and adaxial surfaces glabrous; androecium symmetrical, stamens monadelphous, 25–30; anthers obovate, 2–3 mm long, connective not produced beyond the thecae, apex rounded, dehiscence through longitudinal slits; filaments c.7–1.5 mm long. Female flowers suberect; bracteoles 2, persistent, c.2 × 0.5 mm, shorter than ovary, filiform, reddish pink, base truncate, apex acute, margins entire, sparsely tomentose as in pedicels; pedicel c.1–1.2 cm long, pink, sparsely tomentose; tepals 2, reniform, 0.8–1 × 0.9–1.2 cm, pink, base rounded, apex acute to rounded, margins entire, glabrous on both surfaces; ovary pink when young, wings 3, equal, glabrous; locules 3, placenta undivided, ovules arranged on an axile placenta; styles 3, connate at base, bifid from about half their length, stigmatic papillae forming a band connecting the two lobes. Fruit a capsule, more or less erect, oblong, pink, wings 3, equal, c.1–1.5 × 0.7 cm, both ends rounded, dehiscent on both sides of the wings; seeds numerous, ellipsoid, 0.36 × 0.18 mm.",Morphology,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,It is usually found growing as a lithophyte in areas directly exposed to sunlight at elevations between 400 and 1000 m.,Habitat,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"This species is distributed in the forests of Kerala, India, ranging from Idukki to Kasaragod (see Fig. 1).",Distribution,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,"IUCN category. Data Deficient (DD). Even though this species is placed under the Data Deficient category, it is reported from five localities in addition to the type locality.",Threats,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020581,dd,Threat status,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W.",4651,"Pham V-T., Trinh N-B., Phan K-L. & Lin C-W. 2019, Two new species, Begonia dinhdui and B. bacmeensis (Begoniaceae), from Vietnam, Phytotaxa. Vol.427(1) , pp.22-30 (https://doi.org/10.11646/phytotaxa.427.1.3)",https://doi.org/10.11646/phytotaxa.427.1.3,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,"<strong>Notes</strong>. In overall habit and floral morphology new species allies to *B. subhowii* S. H. Huang described from southeastern Yunnan (Malipo town area) and also recorded from Vietnam. From *Begonia subhowii* and closely related *B. howii* Merr. et Chun, new species differs in larger leaves (6)8– 12(14) cm long, (8)12–18(22) cm wide (vs. leaves 5–9 cm long, 10–11 cm wide), entire leaf margin (vs. leaf margin irregularly serrulate), leaf petiole quadrate in cross section and often narrowly alate (vs. petiole terete, circular in cross section) and very small, caducous inflorescence bracts, 2–4 mm long (vs. inflorescence bract persistent, much longer than 4 mm). *Begonia quadripetiolata* is classified here provisionally in *Begonia *sect. *Platycentrum *due to the analysis of available material. It is noteworthy, that male and female flowers in our species are developed on the same plant, but on separate “male” and “female” inflorescences. Leaf petiole quadrate in cross section and formation of male and female flowers on different inflorescences, as far as we informed, are unique characters in the genus.",Diagnostic,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,"Herb lithophytic, rhizomatous, stemless. Rhizome with fibrous roots, creeping, (8)10–30(35) cm long, with dark dirty-brownish persistent scales at nodes; scales (stipules) glabrous, triangular, acute to attenuate, membranaceous, (1.5)1.8–2.2(2.5) cm long, (8)10–12(14) mm wide; internodes (0.8)1.2–1.8(2.2) cm long, (1)1.2– 1.6(1.8) cm in diameter. Leaves (4)6–8(12), all basal, distichous and clustering at the apex of rhizome, petiolate, glabrous; petiole suberect, quadrate in cross section and sometimes narrowly alate, pale green to purplish at base, (14)18–28(32) cm long (4.5)5–6(7) mm in diameter; leaf blade asymmetric, transversely oblique broadly ovate, (6)8–12(14) cm long, (8)12–18(22) cm wide, unequally cordate at the base, herbaceous, somewhat fleshy, glabrous on both surfaces, basally 5–7-veined, veins palmate, distinct, dichotomously branching, margin entire, apex shortly attenuate; grassy velvety green on both surfaces, below little lighter. Inflorescence axillary; peduncle erect, purple, much shorter than leaves, (8)10–12(14) cm long, glabrous; flowers monosexual, pedicellate, bearing only (6)8–10(12) in dichasial cyme; bearing only pistillate flowers, tepals white, with very small, dull greenish, triangular, caducous persistent bracts at base of pedicels or dichasium branches. Staminate flowers on white to pinkish pedicel (6)12–18(22) mm long, glabrous, zygomorphic, dichlamydeous; tepals 4, sepals 2, large, broadly ovate to almost circular, (12)14–16(18) mm long and wide, glabrous, apex rounded, petals 2, much smaller, elliptic, acute, (7.5)8–9(9.5) mm long, (2.4)2.6–3(3.2) mm broad; stamens numerous, brightly yellow, densely arranged on short conical axis; filaments 0.4–0.6 mm long, free; anthers obtriangular oblong, truncate, slightly recurved, (0.5)0.6–0.7(0.8) mm long, 0.3– 0.4 mm wide. Pistillate flowers on pedicel 1.5–2 cm long, asymmetric, dichlamydeous; tepals 5, outer 3 broadly obovate, roundede at apex, (12)13.5(14) mm long, (10)11.5(13) mm wide, inner 2, as long as outer tepals, 5–6 mm wide; ovary 2(3)-loculed with axial bilamellate placentae; styles 3, brightly yellow, 2–3 mm long, stigmatic band U-shaped, papillulose; ovary surface glabrous, unequally 3-winged, wings broadly triangular, roundish at apex, one large (4–11 mm wide), two distinctly smaller (2–3 mm wide). Fig. 1.",Morphology,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,"Primary and secondary, seasonally dry, broadleaved, evergreen forests on solid highly eroded rocky crystalline limestone at elevations 550–650 m a. s. l. Lithophytic herb growing in crevices of vertical shady cliffs in middle part of hill slopes.",Habitat,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,"Limestone areas of central Laos, Vientiane province (Vang Vieng district). Local endemic, only known from type locality.",Distribution,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,Locally very common. Estimated IUCN Red List status – LC.,Threats,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020593,ne,Threat status,Averyanov L.V. et al.,4662,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
wfo-1000020614,"<strong>Notes</strong>. New species morphologically allies to *Begonia cladotricha* M. Hughes, B. gesneriifolia Aver. and *B. hinnamnoensis* Souvann. et Lanors. originated from limestone karstic area associated with limestone formations of Hin Nam No Nature Protected Area and Quang Binh province (central Vietnam). All mentioned species belong to *Begonia *sect. *Diploclinium *sharing such diagnostic characters as a short, tuberous rhizome, stemless habit, axillary inflorescences, reniform leaves, threelocular axillary bilamellate placenta and dry winged fruit. From allied species our plant clearly differs in miniature habit with inflorescence 10–16 (vs. inflorescence 25–30 cm long), leaves above dark green, with large diffuse white spot, glabrous, finely papillulose, with small white crystalloid bodies (vs. leaves above pale gray-green, brown or green mottled with purple, more or less bullate, hairy at least below, without white crystalloid bodies), all parts of plant glabrous, except ovary, hairs when present stellate with three branches (vs. almost all plant hairy with scurfy or erect hairs, branched at base with 3–4 branches), number of stamens 6–12 (vs. number of stamens about 19), pistillate flowers normally with 4 tepals (vs. pistillate flowers normally with 5 tepals), 2 ovary wings large subequal, 1 wing distinctly smaller (vs. all ovary wings subequal). All four species are local endemics forming characteristic native element of aboriginal limestone flora of lowland karstic formations in central part of Laos and Vietnam.",Diagnostic,Averyanov L.V. et al.,4668,"Averyanov L.V. et al. 2019, Two new species of Begonia L. (Begoniaceae) from central Laos, Turczaninowia. Vol.22(2) , pp.134-141 (https://doi.org/10.14258/turczaninowia.22.2.9)",https://doi.org/10.14258/turczaninowia.22.2.9,CC0 1.0 Universal (CC0 1.0)
