"taxonID","Identifier","bibliographicCitation"
"wfo-0000179067","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179068","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179068","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179081","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179081","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179083","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179083","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179088","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179088","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179089","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179089","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179095","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179095","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179152","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179152","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179157","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179157","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179158","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179158","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179160","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179160","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179165","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179165","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179166","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179166","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179167","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179167","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179168","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179168","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179169","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179169","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179170","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179170","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179171","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179171","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179172","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179172","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179207","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179207","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179440","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179440","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179443","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179443","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179445","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179446","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179446","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179447","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179447","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179448","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179448","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0001062358","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0001062358","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179524","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000179524","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000179530","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000179530","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000179534","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179534","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179535","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179535","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179538","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179538","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179539","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179539","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179540","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179540","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179541","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179541","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179545","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179545","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179548","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179548","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179550","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179550","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179551","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179551","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179654","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179654","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179770","102925","Barneby, Rupert C. 1998. Silk tree, guanacaste, monkey's earring: A generic system for the synandrous Mimosaceae of the Americas. Part III. Calliandra. Mem. New York Bot. Gard. 74: 1-223."
"wfo-0000179770","102925","Barneby, Rupert C. 1998. Silk tree, guanacaste, monkey's earring: A generic system for the synandrous Mimosaceae of the Americas. Part III. Calliandra. Mem. New York Bot. Gard. 74: 1-223."
"wfo-0000179775","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179775","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179776","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179776","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179777","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179777","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179778","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179778","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179816","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179816","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000179821","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179821","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179868","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179868","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179869","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179869","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179964","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179964","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179965","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179965","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179967","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179967","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179972","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179972","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179976","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179976","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179977","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179977","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179980","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179980","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000179982","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000179982","289456","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(2): 597-1188."
"wfo-0000180025","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180028","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180028","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180046","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180046","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180052","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180052","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180054","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180054","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180082","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180082","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180090","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180090","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180094","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180094","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180095","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000180095","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000181088","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000181088","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000182167","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000182229","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000182229","276007","Barneby, Rupert C. 1977. Daleae Imagines, an illustrated revision of Errazurizia Philippi, Psorothamnus Rydberg, Marine Liebmann, and Dalea Lucanus emen. Barneby, including all species of Leguminosae tribe Amorpheae Borissova ever referred to Dalea. Mem. New York Bot. Gard. 27: 1-892."
"wfo-0000182255","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000182255","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000182611","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000182611","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000182961","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000183523","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000183523","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000183562","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000183562","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000184223","102925","Barneby, Rupert C. 1998. Silk tree, guanacaste, monkey's earring: A generic system for the synandrous Mimosaceae of the Americas. Part III. Calliandra. Mem. New York Bot. Gard. 74: 1-223."
"wfo-0000184223","102925","Barneby, Rupert C. 1998. Silk tree, guanacaste, monkey's earring: A generic system for the synandrous Mimosaceae of the Americas. Part III. Calliandra. Mem. New York Bot. Gard. 74: 1-223."
"wfo-0000184271","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000184271","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000185959","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000185959","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000185990","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000185990","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000186098","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000186098","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000186755","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000186755","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000186761","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000186761","295353","Barneby, Rupert C. 1991. Sensitivae Censitae.  A description of the genus Mimosa Linnaeus (Mimosaceae) in the New World. Mem. New York Bot. Gard. 65: 1-835."
"wfo-0000187001","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000187001","289455","Barneby, Rupert C. 1964. Atlas of North American Astragalus. Mem. New York Bot. Gard. 13(1): 1-596."
"wfo-0000187011","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187011","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187062","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187062","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187068","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187068","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
"wfo-0000187071","102924","Barneby, Rupert C. & Grimes, James W. 1996. Silk tree, guanacaste, monkey's earring: a generic system for the synandrous Mimosaceae of the Americas. Part I. Abarema, Albizia, and allies. Mem. New York Bot. Gard. 74: 1-292."
