WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000437124,Lus na seangán,Sedum acre,3699,0,,ga,IE,
wfo-0000438101,Póiríní seangán,Sedum anglicum,3701,1,,ga,IE,
wfo-0000438101,Púiríní seangán,Sedum anglicum,3702,0,,ga,IE,
wfo-0000441062,Tóirpín,Sedum telephium,3706,1,,ga,IE,
wfo-0000441062,Lus na laogh,Sedum telephium,3707,0,,ga,IE,
wfo-0000441062,Tóirpíneach,Sedum telephium,3708,0,,ga,IE,
wfo-0000441750,Teinne eagla,Sempervivum tectorum,3710,0,,ga,IE,
wfo-0000441750,Toirpín,Sempervivum tectorum,3711,0,,ga,IE,
wfo-0000441750,Lus an tóiteá(i)n,Sempervivum tectorum,3712,0,,ga,IE,
wfo-0000441750,Orp,Sempervivum tectorum,3713,0,,ga,IE,
wfo-0000441750,Sincín,Sempervivum tectorum,3714,0,,ga,IE,
wfo-0000441750,Glan-eagla,Sempervivum tectorum,3715,0,,ga,IE,
wfo-0000441750,Tir-pin,Sempervivum tectorum,3716,0,,ga,IE,
wfo-0000441750,Norp (Nuirp),Sempervivum tectorum,3717,0,,ga,IE,
wfo-0000441750,Biadh an tsionnaigh,Sempervivum tectorum,3718,0,,ga,IE,
wfo-0000441750,Buachaill tighe,Sempervivum tectorum,3719,0,,ga,IE,
wfo-0000441750,Luibh (or Lus) an tóiteain,Sempervivum tectorum,3720,0,,ga,IE,
wfo-0000441750,Tein-eaglach,Sempervivum tectorum,3721,0,,ga,IE,
wfo-0000441750,Tinicín (or Rinicín),Sempervivum tectorum,3722,0,,ga,IE,
wfo-0000441750,Teineagal,Sempervivum tectorum,3723,0,,ga,IE,
wfo-0000058966,Buachalán corraigh,Senecio aquaticus,3727,1,,ga,IE,
wfo-0000058966,Samhadh curraigh,Senecio aquaticus,3728,0,,ga,IE,
wfo-0000058966,Samhadh corraigh,Senecio aquaticus,3729,0,,ga,IE,
wfo-0000058966,Boglus,Senecio aquaticus,3730,0,,ga,IE,
wfo-0000058966,Bothalán,Senecio aquaticus,3731,0,,ga,IE,
wfo-0000058966,Bothalán buidhe,Senecio aquaticus,3732,0,,ga,IE,
wfo-0000068563,Buachalán liath,Senecio erucifolius,3735,1,,ga,IE,
wfo-0000075977,Buachalán bUí,Senecio jacobaea,3751,1,,ga,IE,
wfo-0000075977,Meacan an dáthabha,Senecio jacobaea,3752,0,,ga,IE,
wfo-0000075977,Buachalán buidhe,Senecio jacobaea,3753,0,,ga,IE,
wfo-0000075977,Fear talmhan,Senecio jacobaea,3754,0,,ga,IE,
wfo-0000075977,Boltán buidhe,Senecio jacobaea,3755,0,,ga,IE,
wfo-0000075977,Cuiseóg bhuidhe,Senecio jacobaea,3756,0,,ga,IE,
wfo-0000075977,Buadhghallan,Senecio jacobaea,3757,0,,ga,IE,
wfo-0000075977,Guiseag (or Cuiseag) bhuidhe,Senecio jacobaea,3758,0,,ga,IE,
wfo-0000075977,Buafanán na h-easgarán,Senecio jacobaea,3759,0,,ga,IE,
wfo-0000075977,Balcaiseán (Bolcaiseán),Senecio jacobaea,3760,0,,ga,IE,
wfo-0000075977,Buabhall (-allán),Senecio jacobaea,3761,0,,ga,IE,
wfo-0000075977,Fean talmhan,Senecio jacobaea,3762,0,,ga,IE,
wfo-0000075977,Buachaltán,Senecio jacobaea,3763,0,,ga,IE,
wfo-0000075977,Bothalán,Senecio jacobaea,3764,0,,ga,IE,
wfo-0000075977,Bothalán buidhe,Senecio jacobaea,6765,0,,ga,IE,
wfo-0000075977,Bualtán,Senecio jacobaea,3766,0,,ga,IE,
wfo-0000075977,Bualterán,Senecio jacobaea,3767,0,,ga,IE,
wfo-0000075977,Buchrillán bhuide,Senecio jacobaea,6768,0,,ga,IE,
wfo-0000094457,Grúnlas móna,Senecio sylvaticus,3771,1,,ga,IE,
wfo-0000011329,Grúnlas,Senecio vulgaris,3773,1,,ga,IE,
wfo-0000011329,Gronnlus,Senecio vulgaris,3774,0,,ga,IE,
wfo-0000011329,Grúlus,Senecio vulgaris,3775,0,,ga,IE,
wfo-0000011329,Buachalán na neascarán,Senecio vulgaris,3776,0,,ga,IE,
wfo-0000011329,Crann lus,Senecio vulgaris,3777,0,,ga,IE,
wfo-0000011329,Buafanan na h’easgaran,Senecio vulgaris,3778,0,,ga,IE,
wfo-0000011329,Grúnlus,Senecio vulgaris,3779,0,,ga,IE,
wfo-0000011329,Grán-lus,Senecio vulgaris,3780,0,,ga,IE,
wfo-0000011329,Buachalán nach n-eascaraíonn,Senecio vulgaris,3781,0,,ga,IE,
wfo-0000011329,Clár boinn,Senecio vulgaris,3782,0,,ga,IE,
wfo-0000011329,Gronnlus,Senecio vulgaris,3783,0,,ga,IE,
wfo-0000898775,Féar boirne,Sesleria caerulea,3786,1,,ga,IE,
wfo-0000898775,Síoda móna,Sesleria caerulea,3787,0,,ga,IE,
wfo-0000898775,Béitean,Sesleria caerulea,3788,0,,ga,IE,
wfo-0000309707,Dearg faille,Sherardia arvensis,3790,1,,ga,IE,
wfo-0000309707,Balla cnis chonchulainn,Sherardia arvensis,3791,0,,ga,IE,
wfo-0000309707,Dearg faille,Sherardia arvensis,3792,0,,ga,IE,
wfo-0000495164,Pingin Dhuibhneach,Sibthorpia europaea,3794,1,,ga,IE,
wfo-0000438305,Coireán caonaigh,Silene acaulis,3797,1,,ga,IE,
wfo-0001273297,Coireán bán,Silene alba,3799,1,,ga,IE,
wfo-0000440478,Coireán coilleach,Silene dioica,3801,1,,ga,IE,
wfo-0000440220,Coireán mara,Silene uniflora,3803,1,,ga,IE,
wfo-0000440220,Púr faille,Silene uniflora,3804,0,,ga,IE,
wfo-0000440220,Coireán mara,Silene uniflora,3805,0,,ga,IE,
wfo-0000440220,Púir fhaille,Silene uniflora,3806,0,,ga,IE,
wfo-0000440200,Coireán na gcuach,Silene vulgaris,3808,1,,ga,IE,
wfo-0000440200,Coilleán coille,Silene vulgaris,3809,0,,ga,IE,
wfo-0000014591,Feochadán,Silybum marianum,3811,1,,ga,IE,
wfo-0000014591,Beárnán breac,Silybum marianum,3812,0,,ga,IE,
wfo-0000014591,Fothannan beanduighte,Silybum marianum,3813,0,,ga,IE,
wfo-0000014591,Bleachtán (-áin),Silybum marianum,3814,0,,ga,IE,
wfo-0000014591,Bleicht-phiseán,Silybum marianum,3815,0,,ga,IE,
wfo-0000739080,Lile Fhíonáin,Simethis mattiazzii,3817,1,,ga,IE,
wfo-0000432651,Praiseach bhuí,Sinapis arvensis,3822,1,,ga,IE,
wfo-0000432651,Praiseach gharbh,Sinapis arvensis,3823,0,,ga,IE,
wfo-0000432651,Lus na súl mbuidhe,Sinapis arvensis,3824,0,,ga,IE,
wfo-0000432651,Currán buidhe,Sinapis arvensis,3825,0,,ga,IE,
wfo-0000432651,Nóinín buidhe,Sinapis arvensis,3826,0,,ga,IE,
wfo-0000432651,"Garabhóg (-óige, -óga) ",Sinapis arvensis,3827,0,,ga,IE,
wfo-0000432651,Corrán buidhe,Sinapis arvensis,3828,0,,ga,IE,
wfo-0000432651,Praiseach bhuidhe,Sinapis arvensis,3829,0,,ga,IE,
wfo-0000432651,Lus na súl buí,Sinapis arvensis,3830,0,,ga,IE,
wfo-0000432010,Lus an óir,Sisymbrium officinale,3832,1,,ga,IE,
wfo-0000432010,Meilise,Sisymbrium officinale,3833,0,,ga,IE,
wfo-0000787661,Feilistrín gorm,Sisyrinchium bermudiana,3835,1,,ga,IE,
wfo-0000431539,Meacan uisce,Sium latifolium,3837,0,,ga,IE,
wfo-0000431539,Cosadh dubhadh,Sium latifolium,3838,0,,ga,IE,
wfo-0000431539,Fochlacht,Sium latifolium,3839,0,,ga,IE,
wfo-0000431539,Ráib uisce,Sium latifolium,3840,0,,ga,IE,
wfo-0000431292,Lusrán grándubh,Smyrnium olusatrum,3842,1,,ga,IE,
wfo-0000431292,Lus na ngrán dubh,Smyrnium olusatrum,3843,0,,ga,IE,
wfo-0001027661,Fuath gorm,Solanum dulcamara,3846,1,,ga,IE,
wfo-0001027661,Searbhóg mhilis,Solanum dulcamara,3847,0,,ga,IE,
wfo-0001027661,Lus na hoidhce,Solanum dulcamara,3848,0,,ga,IE,
wfo-0001027661,Slat ghorm,Solanum dulcamara,3849,0,,ga,IE,
wfo-0001027661,Fuathghorm,Solanum dulcamara,3850,0,,ga,IE,
wfo-0001027661,Dréimire gorm,Solanum dulcamara,3851,0,,ga,IE,
wfo-0001027661,Miathog buidhe,Solanum dulcamara,3852,0,,ga,IE,
wfo-0001027661,Míogbhuidhe,Solanum dulcamara,3853,0,,ga,IE,
wfo-0001027661,Míogaidhe,Solanum dulcamara,3854,0,,ga,IE,
wfo-0001031908,Prátaí (pl),Solanum tuberosum,3857,1,,ga,IE,
wfo-0001031908,Práta (s),Solanum tuberosum,3858,0,,ga,IE,
wfo-0001031908,Póirín (s),Solanum tuberosum,3859,0,,ga,IE,
wfo-0001031908,Póirínidhe (pl),Solanum tuberosum,3860,0,,ga,IE,
wfo-0001031908,Pruisteal (-téil),Solanum tuberosum,3861,0,,ga,IE,
wfo-0001031908,Potáta,Solanum tuberosum,3862,0,,ga,IE,
wfo-0001031908,Fata,Solanum tuberosum,3863,0,,ga,IE,
wfo-0001031908,Préata,Solanum tuberosum,3864,0,,ga,IE,
wfo-0001031908,Preáta,Solanum tuberosum,3865,0,,ga,IE,
wfo-0001031908,Buntáta,Solanum tuberosum,3866,0,,ga,IE,
wfo-0001031908,Fadhbán,Solanum tuberosum,3867,0,,ga,IE,
wfo-0000019900,Slat óir,Solidago virgaurea,3871,1,,ga,IE,
wfo-0000019900,Luibh an fhallsaora,Solidago virgaurea,3872,0,,ga,IE,
wfo-0000019900,Luibh an easa,Solidago virgaurea,3873,0,,ga,IE,
wfo-0000019900,Luibh naoimh seán,Solidago virgaurea,3874,0,,ga,IE,
wfo-0000019900,Lus an fhalsaora,Solidago virgaurea,3875,0,,ga,IE,
wfo-0000092611,Bleachtán léana,Sonchus arvensis,3882,1,,ga,IE,
wfo-0000031264,Bleachtán colgach,Sonchus asper,3889,1,,ga,IE,
wfo-0000128517,Bleachtán mín,Sonchus oleraceus,3894,1,,ga,IE,
wfo-0000128517,Bleach(t) fheochadán,Sonchus oleraceus,3895,0,,ga,IE,
wfo-0000128517,Bainne muice,Sonchus oleraceus,3896,0,,ga,IE,
wfo-0000128517,Leitís geirrfhiadh,Sonchus oleraceus,3897,0,,ga,IE,
wfo-0000128517,Bliocht fheóchadán,Sonchus oleraceus,3898,0,,ga,IE,
wfo-0000128517,Bog ghioghan,Sonchus oleraceus,3899,0,,ga,IE,
wfo-0000128517,Bliochdfochadán (-áin),Sonchus oleraceus,3900,0,,ga,IE,
wfo-0000128517,Fothanán mín,Sonchus oleraceus,3901,0,,ga,IE,
wfo-0001016729,Fionncholl gallda,Sorbus anglica,3903,1,,ga,IE,
wfo-0000996176,Fionncholl,Sorbus aria,3805,1,,ga,IE,
wfo-0000998709,Caorthann,Sorbus aucuparia,3912,1,,ga,IE,
wfo-0000998709,Fuinnseóg coilleadh,Sorbus aucuparia,3913,0,,ga,IE,
wfo-0000998709,Caor (-ra),Sorbus aucuparia,3914,0,,ga,IE,
wfo-0000998709,Pairtainn dearg,Sorbus aucuparia,3915,0,,ga,IE,
wfo-0000998709,Caorthan,Sorbus aucuparia,3916,0,,ga,IE,
wfo-0000998709,Fuinseóg coille,Sorbus aucuparia,3917,0,,ga,IE,
wfo-0000998709,Crann caortainn,Sorbus aucuparia,3918,0,,ga,IE,
wfo-0001016281,Fionncholl Domhnann,Sorbus devoniensis,3920,1,,ga,IE,
wfo-0001016086,Fionncholl gaelach,Sorbus hibernica,3922,1,,ga,IE,
wfo-0001016086,Bíoma bán,Sorbus hibernica,3923,0,,ga,IE,
wfo-0000985720,Fionncholl creige,Sorbus rupicola,3925,1,,ga,IE,
wfo-0001014237,Fionncholl Scannell,Sorbus scannelliana,3927,1,,ga,IE,
wfo-0000553786,Rísheisc chaol,Sparganium angustifolium,3929,1,,ga,IE,
wfo-0000553786,Rígh-sheisc (Ar snámh),Sparganium angustifolium,3930,0,,ga,IE,
wfo-0000553858,Rísheisc lom,Sparganium emersum,3932,1,,ga,IE,
wfo-0000553858,Rígh-sheisc (Lom),Sparganium emersum,3933,0,,ga,IE,
wfo-0000553858,Righ-sheisg (-ge),Sparganium emersum,3934,0,,ga,IE,
wfo-0000553880,Rísheisc,Sparganium erectum,3941,1,,ga,IE,
wfo-0000553880,Rígh-sheisc (Craobhach),Sparganium erectum,3942,0,,ga,IE,
wfo-0000553880,Rísheisc chraobhach,Sparganium erectum,3943,0,,ga,IE,
wfo-0000553880,Seilistring (-e),Sparganium erectum,3944,0,,ga,IE,
wfo-0000553880,Sellistring,Sparganium erectum,3945,0,,ga,IE,
wfo-0000554001,Rísheisc mhion,Sparganium minimum,3947,1,,ga,IE,
wfo-0000554001,Rígh-sheisc mhín,Sparganium minimum,3948,0,,ga,IE,
wfo-0000900676,Spairtíneach aimrid,Spartina ×townsendii,3951,1,,ga,IE,
wfo-0000900726,Spairtíneach mhara,Spartina maritima,3953,1,,ga,IE,
wfo-0000900681,Spairtíneach ghalida,Spartina anglica,3955,1,,ga,IE,
wfo-0000900745,Spairtíneach chíre,Spartina pectinata,3957,1,,ga,IE,
wfo-0000439880,Corrán lín,Spergula arvensis,3963,1,,ga,IE,
wfo-0000439880,Cluain lín,Spergula arvensis,3964,0,,ga,IE,
wfo-0000439880,Currán lín,Spergula arvensis,3965,0,,ga,IE,
wfo-0000439880,Clúbhán,Spergula arvensis,3966,0,,ga,IE,
wfo-0000439880,Cabrois,Spergula arvensis,3967,0,,ga,IE,
wfo-0000439880,Cabróise,Spergula arvensis,3968,0,,ga,IE,
wfo-0000439880,Clamhán (-áin),Spergula arvensis,3969,0,,ga,IE,
wfo-0000439925,Cabróis mhara bheag,Spergularia marina,3971,1,,ga,IE,
wfo-0000439919,Cabróis mhara mhór,Spergularia media,3973,1,,ga,IE,
wfo-0000439919,Corrán mara mór,Spergularia media,3974,0,,ga,IE,
wfo-0000436420,Cabróis duimhche,Spergularia rubra,3976,1,,ga,IE,
wfo-0000436425,Cabróis na gcloch,Spergularia rupicola,3978,1,,ga,IE,
wfo-0000436425,Corrán mara,Spergularia rupicola,3979,0,,ga,IE,
wfo-0000313409,Cúilín gaelach,Spiranthes romanzoffiana,3981,1,,ga,IE,
wfo-0000313451,Cúilín Muire,Spiranthes spiralis,3983,1,,ga,IE,
wfo-0000313527,Ros lachan mór,Spirodela polyrrhiza,3985,1,,ga,IE,
wfo-0000314333,Lus beatha,Stachys officinalis,3988,1,,ga,IE,
wfo-0000314333,Lus beathaigh,Stachys officinalis,3989,0,,ga,IE,
wfo-0000314333,Lus mhic bheathaigh,Stachys officinalis,3990,0,,ga,IE,
wfo-0000314333,Lus biotaine,Stachys officinalis,3991,0,,ga,IE,
wfo-0000314333,Biotaine,Stachys officinalis,3992,0,,ga,IE,
wfo-0000314357,Cabhsadán,Stachys palustris,3996,1,,ga,IE,
wfo-0000314357,Duilleóg na saor,Stachys palustris,3997,0,,ga,IE,
wfo-0000314357,Lus na scor,Stachys palustris,3998,0,,ga,IE,
wfo-0000314658,Créachtlus,Stachys sylvatica,4001,1,,ga,IE,
wfo-0000314658,Caubsadan,Stachys sylvatica,4002,0,,ga,IE,
wfo-0000436380,Tursarraing bheag,Stellaria graminea,4004,1,,ga,IE,
wfo-0000436380,Tursairrinín,Stellaria graminea,4005,0,,ga,IE,
wfo-0000436380,Tursáinín,Stellaria graminea,4006,0,,ga,IE,
wfo-0000436323,Tursarraing mhór,Stellaria holostea,4009,1,,ga,IE,
wfo-0000436323,Tuirseach,Stellaria holostea,4010,0,,ga,IE,
wfo-0000436323,Tursarrain,Stellaria holostea,4011,0,,ga,IE,
wfo-0000436323,Tursainín mhór,Stellaria holostea,4012,0,,ga,IE,
wfo-0000436325,Fliodh,Stellaria media,4015,1,,ga,IE,
wfo-0000436325,Fuillig,Stellaria media,4016,0,,ga,IE,
wfo-0000436325,Fligh (-ghe),Stellaria media,4017,0,,ga,IE,
wfo-0000436325,Fleadha,Stellaria media,4018,0,,ga,IE,
wfo-0000436325,Luibh na bhFranncach,Stellaria media,4019,0,,ga,IE,
wfo-0000436325,Fliach,Stellaria media,4020,0,,ga,IE,
wfo-0000436325,Flith (or Flic),Stellaria media,4021,0,,ga,IE,
wfo-0000436807,Fliodh mhór,Stellaria neglecta,4203,1,,ga,IE,
wfo-0000436821,Fliodh bheag,Stellaria pallida,4025,1,,ga,IE,
wfo-0000436796,Tursarraing chorraigh,Stellaria palustris,4027,1,,ga,IE,
wfo-0000436845,Tursarraing mhóna,Stellaria uliginosa,4029,1,,ga,IE,
wfo-0000437616,Blide mhara,Suaeda maritima,4031,1,,ga,IE,
wfo-0000437616,Praiseach na mara,Suaeda maritima,4032,0,,ga,IE,
wfo-0000432078,Briogadán uisce,Subularia aquatica,4035,1,,ga,IE,
wfo-0000500443,Odhrach bhallach,Succisa pratensis,4042,1,,ga,IE,
wfo-0000500443,Greim an diabhail,Succisa pratensis,4043,0,,ga,IE,
wfo-0000500443,Odharach mullaigh,Succisa pratensis,4044,0,,ga,IE,
wfo-0000500443,Urach bhallach,Succisa pratensis,4045,0,,ga,IE,
wfo-0000500443,Ura bhallach,Succisa pratensis,4046,0,,ga,IE,
wfo-0000500443,Caisearbhán beag,Succisa pratensis,4047,0,,ga,IE,
wfo-0000500443,Úrach mullaigh,Succisa pratensis,4048,0,,ga,IE,
wfo-0000500443,Úrach balla,Succisa pratensis,4049,0,,ga,IE,
wfo-0000432219,Compar,Symphytum officinale,4051,1,,ga,IE,
wfo-0000432219,Meacan an chomparaí,Symphytum officinale,4052,0,,ga,IE,
wfo-0000432219,Meacan an chompanaí,Symphytum officinale,4053,0,,ga,IE,
wfo-0000432219,Lus na gcnámh mbriste,Symphytum officinale,4054,0,,ga,IE,
wfo-0000432219,Meacan dubh,Symphytum officinale,4055,0,,ga,IE,
wfo-0000432219,Lus na gcnámh briste,Symphytum officinale,4056,0,,ga,IE,
wfo-0000432219,Meacan an chompair,Symphytum officinale,4057,0,,ga,IE,
wfo-0000432219,Glaisín coille,Symphytum officinale,4058,0,,ga,IE,
wfo-0000432219,Meacan an chompraidhe,Symphytum officinale,4059,0,,ga,IE,
wfo-0000432219,Meacan compare,Symphytum officinale,4060,0,,ga,IE,
wfo-0000432219,Comprái,Symphytum officinale,4061,0,,ga,IE,
wfo-0000568332,Crotharnach,Tamus communis,4063,1,,ga,IE,
wfo-0000568332,Crotharnaighe,Tamus communis,4064,0,,ga,IE,
wfo-0000568332,Unach (-aighe) dubh,Tamus communis,4065,0,,ga,IE,
wfo-0000079801,Lus deartán,Tanacetum parthenium,4068,1,,ga,IE,
wfo-0000114512,Franclus,Tanacetum vulgare,4071,1,,ga,IE,
wfo-0000114512,Leamhach bhuí,Tanacetum vulgare,4072,0,,ga,IE,
wfo-0000114512,Lus na bhfran(n)cach,Tanacetum vulgare,4073,0,,ga,IE,
wfo-0000114512,Lus na bhfeacóg,Tanacetum vulgare,4074,0,,ga,IE,
wfo-0000114512,Lus na fraince,Tanacetum vulgare,4075,0,,ga,IE,
wfo-0000114512,Frannc-lus,Tanacetum vulgare,4076,0,,ga,IE,
wfo-0000114512,Tannsae,Tanacetum vulgare,4077,0,,ga,IE,
wfo-0000114512,Tansae,Tanacetum vulgare,4078,0,,ga,IE,
wfo-0000062154,Caisearbhán,Taraxacum officinale,4082,1,,ga,IE,
wfo-0000062154,Caistsearbhán,Taraxacum officinale,4083,0,,ga,IE,
wfo-0000062154,Caisearbhán caol dearg,Taraxacum officinale,4084,0,,ga,IE,
wfo-0000062154,Caisearbhán cos dearg,Taraxacum officinale,4085,0,,ga,IE,
wfo-0000062154,Bláth buidhe,Taraxacum officinale,4086,0,,ga,IE,
wfo-0000062154,Searbhán,Taraxacum officinale,4087,0,,ga,IE,
wfo-0000062154,Bainne-cith-na n’éun,Taraxacum officinale,4088,0,,ga,IE,
wfo-0000062154,Caisre bhán,Taraxacum officinale,4089,0,,ga,IE,
wfo-0000062154,Castsearbhán,Taraxacum officinale,4090,0,,ga,IE,
wfo-0000411015,Lus an bhuachalla,Teesdalia nudicaulis,4092,1,,ga,IE,
wfo-0000322612,Niolúch uisce,Teucrium scordium,4094,1,,ga,IE,
wfo-0000322618,Iúr sléibhe,Teucrium scorodonia,4097,1,,ga,IE,
wfo-0000322618,Sáise cnoic,Teucrium scorodonia,4098,0,,ga,IE,
wfo-0000322618,Sáiste choilleadh,Teucrium scorodonia,4099,0,,ga,IE,
wfo-0000322618,Iubhar sléibhe,Teucrium scorodonia,4100,0,,ga,IE,
wfo-0000322618,Sáiste chnuic,Teucrium scorodonia,4101,0,,ga,IE,
wfo-0000322618,Sáiste choille,Teucrium scorodonia,4102,0,,ga,IE,
wfo-0000456250,Rú léana Alpach,Thalictrum alpinum,4104,1,,ga,IE,
wfo-0000456250,Ruibh (Rubha) Ailpeac,Thalictrum alpinum,4105,0,,ga,IE,
wfo-0000454062,Rú léana,Thalictrum flavum,4107,1,,ga,IE,
wfo-0000453930,Rú léana beag,Thalictrum minus,4109,1,,ga,IE,
wfo-0000453930,Ruibh bheag,Thalictrum minus,4110,0,,ga,IE,
wfo-0000410873,Praiseach fhia,Thlaspi arvense,4112,1,,ga,IE,
wfo-0000410873,Praiseach na gcaorach,Thlaspi arvense,4113,0,,ga,IE,
wfo-0000324549,Wild thyme,Thymus polytrichus,4115,1,,ga,IE,
wfo-0000324549,Tím chreige,Thymus polytrichus,4116,1,,ga,IE,
wfo-0000324549,Luibh an fhraoigh,Thymus polytrichus,4117,0,,ga,IE,
wfo-0000324549,Lus mhic righ breatain,Thymus polytrichus,4118,0,,ga,IE,
wfo-0000324549,Lus mhich righ breattuin,Thymus polytrichus,4119,0,,ga,IE,
wfo-0000324549,Lus mhic ríogh breatan (or na mbrat),Thymus polytrichus,4120,0,,ga,IE,
wfo-0000324549,Tím órdha,Thymus polytrichus,4121,0,,ga,IE,
wfo-0000457451,Crann teile,Tilia cordata,4123,1,,ga,IE,
wfo-0000456948,Crann teile,Tilia platyphyllos,4125,1,,ga,IE,
wfo-0000411355,Fionnas fáil,Torilis japonica,4127,1,,ga,IE,
wfo-0000411340,Lus na gcloch fuail,Torilis nodosa,4129,1,,ga,IE,
wfo-0000080363,Finidí na muc,Tragopogon pratensis,4131,1,,ga,IE,
wfo-0000080363,Feasóg ghabhair,Tragopogon pratensis,4132,0,,ga,IE,
wfo-0000080363,Gabharulcha,Tragopogon pratensis,4133,0,,ga,IE,
wfo-0000080363,Finidigh na muc,Tragopogon pratensis,4134,0,,ga,IE,
wfo-0000591767,Cíb cheanngheal,Trichophorum cespitosum,4137,1,,ga,IE,
wfo-0000591767,Luchair mhéiscreach,Trichophorum cespitosum,4138,0,,ga,IE,
wfo-0000591767,Ciabh chean dubh,Trichophorum cespitosum,4139,0,,ga,IE,
wfo-0000591767,Ciabh chin dubh,Trichophorum cespitosum,4140,0,,ga,IE,
wfo-0000591767,Cruach-luachar (Cruaiche-luachra,Trichophorum cespitosum,4141,0,,ga,IE,
wfo-0000212967,Cos mhaideach,Trifolium arvense,4143,1,,ga,IE,
wfo-0000212979,Seamair dhuimhche,Trifolium campestre,4145,1,,ga,IE,
wfo-0000212979,Seamar obcheannach,Trifolium campestre,4146,0,,ga,IE,
wfo-0000212995,Seamair bhuí,Trifolium dubium,4151,1,,ga,IE,
wfo-0000212995,Seamair Mhuire,Trifolium dubium,4152,0,,ga,IE,
wfo-0000212995,Seamróg,Trifolium dubium,4153,0,,ga,IE,
wfo-0000213002,Seamair mhogallach,Trifolium fragiferum,4155,1,,ga,IE,
wfo-0000213002,Seamar suthlar,Trifolium fragiferum,4156,0,,ga,IE,
wfo-0000213007,Seamair chlibíneach,Trifolium glomeratum,4159,1,,ga,IE,
wfo-0000213979,Seamair sceabhach,Trifolium medium,4161,1,,ga,IE,
wfo-0000213979,Seamar seangan,Trifolium medium,4162,0,,ga,IE,
wfo-0000213000,Seamair bheag,Trifolium micranthum,4165,0,,ga,IE,
wfo-0000213987,Seamair mhara,Trifolium occidentale,4167,1,,ga,IE,
wfo-0000213039,Seamair éin,Trifolium ornithopodioides,4169,1,,ga,IE,
wfo-0000213053,Seamair dhearg,Trifolium pratense,4173,1,,ga,IE,
wfo-0000213053,Clóbhar dearg,Trifolium pratense,4174,0,,ga,IE,
wfo-0000213053,Seamar chapaill,Trifolium pratense,4175,0,,ga,IE,
wfo-0000213053,Seamar capull,Trifolium pratense,4176,0,,ga,IE,
wfo-0000213053,Seamar bó,Trifolium pratense,4177,0,,ga,IE,
wfo-0000213062,Seamair bhán,Trifolium repens,4181,1,,ga,IE,
wfo-0000213062,Clóbhar bán,Trifolium repens,4182,0,,ga,IE,
wfo-0000213062,Seamar seamrog,Trifolium repens,4183,0,,ga,IE,
wfo-0000213071,Seamair gharbh,Trifolium scabrum,4187,1,,ga,IE,
wfo-0000213091,Seamair stríocach,Trifolium striatum,4189,1,,ga,IE,
wfo-0000213094,Seamair faoi thalamh,Trifolium subterraneum,4191,1,,ga,IE,
wfo-0000770185,Barr an mhilltigh mara,Triglochin maritima,4193,1,,ga,IE,
wfo-0000770196,Barr an mhilltigh,Triglochin palustris,4195,1,,ga,IE,
wfo-0000905119,Coirce buí,Trisetum flavescens,4197,1,,ga,IE,
wfo-0000905119,Coirce orfolltach,Trisetum flavescens,4198,0,,ga,IE,
wfo-0000455242,Leolach,Trollius europaeus,4201,1,,ga,IE,
wfo-0000406595,Grianrós breac,Tuberaria guttata,4203,1,,ga,IE,
wfo-0000406595,Plúr na gréine,Tuberaria guttata,4204,0,,ga,IE,
wfo-0000406595,Rós na carraige,Tuberaria guttata,4205,0,,ga,IE,
wfo-0000117140,Sponc,Tussilago farfara,4209,1,,ga,IE,
wfo-0000117140,Duilleabhar spuinnc,Tussilago farfara,4210,0,,ga,IE,
wfo-0000117140,Bileóg spuinnc,Tussilago farfara,4211,0,,ga,IE,
wfo-0000117140,Gallán greannchair,Tussilago farfara,4212,0,,ga,IE,
wfo-0000117140,Luibh i n-aghaidh cosachtach (-taighe),Tussilago farfara,4213,0,,ga,IE,
wfo-0000117140,Fathan,Tussilago farfara,4214,0,,ga,IE,
wfo-0000117140,Athan,Tussilago farfara,4215,0,,ga,IE,
wfo-0000117140,Cassachdaighe,Tussilago farfara,4216,0,,ga,IE,
wfo-0000117140,Adhain,Tussilago farfara,4217,0,,ga,IE,
wfo-0000117140,Aidhne,Tussilago farfara,4218,0,,ga,IE,
wfo-0000117140,Cluaisliath,Tussilago farfara,4219,0,,ga,IE,
wfo-0000117140,Duilliurspuinc (-ce),Tussilago farfara,4220,0,,ga,IE,
wfo-0000117140,Gallán-mór (-áin-mhóir),Tussilago farfara,4221,0,,ga,IE,
wfo-0000117140,Adhann,Tussilago farfara,4222,0,,ga,IE,
wfo-0000117140,Fanann,Tussilago farfara,4223,0,,ga,IE,
wfo-0000117140,Comann (-ainn),Tussilago farfara,4224,0,,ga,IE,
wfo-0000117140,Copóg shleamhain,Tussilago farfara,4225,0,,ga,IE,
wfo-0000117140,Sponclus,Tussilago farfara,4226,0,,ga,IE,
wfo-0000594497,Coigeal chaol,Typha angustifolia,4228,1,,ga,IE,
wfo-0000594497,Bodan,Typha angustifolia,4229,0,,ga,IE,
wfo-0000595260,Coigeal na mban sí,Typha latifolia,4235,1,,ga,IE,
wfo-0000595260,Cuigeal na mban sidhe,Typha latifolia,4236,0,,ga,IE,
wfo-0000595260,Bodán dubh,Typha latifolia,4237,0,,ga,IE,
wfo-0000595260,Earball cuit,Typha latifolia,4238,0,,ga,IE,
